Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2020-01-22,2267.25,1,27.56,0.0123,2238.53,2269.27,2235.13,608509908,6365617281303,1526798959055386.0
2020-01-23,2246.13,2,-21.12,-0.0093,2254.54,2260.63,2241.94,509608911,6790103967147,1512629061905415.0
2020-01-28,2176.72,2,-69.41,-0.0308999999999999,2192.22,2199.93,2166.23,808878835,8818232390840,1466083102897148.0
2020-01-29,2185.28,1,8.56,0.0039,2188.18,2195.45,2172.33,692300723,6589949501296,1472171521931855.0
2020-01-30,2148.0,2,-37.28,-0.0171,2181.54,2187.45,2139.72,602838388,7105203082012,1446505817054810.0
2020-01-31,2119.01,2,-28.99,-0.0135,2160.6,2167.23,2119.01,710507814,7226687169037,1427047754939819.0
2020-02-03,2118.88,2,-0.13,-0.0001,2086.61,2126.73,2082.74,836699550,8068704032225,1427133301985757.0
2020-02-04,2157.9,1,39.02,0.0184,2121.22,2162.32,2120.53,624641660,7791178403016,1454235584223968.0
2020-02-05,2165.63,1,7.73,0.0036,2177.26,2181.52,2154.88,574395954,7736275092053,1460243894885127.0
2020-02-06,2227.94,1,62.31,0.0288,2184.77,2229.99,2182.25,695216238,8334737832306,1501460505978003.0
2020-02-07,2211.95,2,-15.99,-0.0072,2221.49,2223.92,2198.14,800342334,8813174418003,1491013321310687.0
2020-02-10,2201.07,2,-10.88,-0.0049,2185.63,2203.39,2180.51,609566457,5471061224066,1483846707096682.0
2020-02-11,2223.12,1,22.05,0.01,2213.5,2233.32,2211.25,526211397,6611195318466,1498338521859173.0
2020-02-12,2238.38,1,15.26,0.0069,2225.95,2242.24,2214.77,632462739,6892197809938,1508346241846750.0
2020-02-13,2232.96,2,-5.42,-0.0024,2245.72,2255.49,2230.3,638666394,8121197408774,1505295816622192.0
2020-02-14,2243.59,1,10.63,0.0048,2232.71,2251.5,2221.9,597224094,6379565384141,1511254622615908.0
2020-02-17,2242.17,2,-1.42,-0.0006,2243.07,2250.05,2230.26,458247876,5639200666983,1510109679102093.0
2020-02-18,2208.88,2,-33.29,-0.0148,2225.98,2232.93,2205.21,470424959,6411451075683,1487436220977309.0
2020-02-19,2210.34,1,1.46,0.0007,2222.51,2226.0,2191.2,591155345,7107033607258,1488454958761049.0
2020-02-20,2195.5,2,-14.84,-0.0067,2223.55,2228.18,2186.72,709563653,7677672112579,1478574047802416.0
2020-02-21,2162.84,2,-32.66,-0.0149,2165.65,2184.43,2160.28,635474020,7105856138500,1456692607497773.0
2020-02-24,2079.04,2,-83.8,-0.0387,2114.04,2120.06,2079.03,948620568,9315474824162,1400516367868853.0
2020-02-25,2103.61,1,24.57,0.0118,2075.55,2105.49,2071.5,1565588378,8952278187621,1417275415217287.0
2020-02-26,2076.77,2,-26.84,-0.0128,2064.07,2089.64,2059.13,810937954,8060327456461,1398569205665041.0
2020-02-27,2054.89,2,-21.88,-0.0105,2073.87,2085.4,2049.15,562775389,7241174418670,1383776360997792.0
2020-02-28,1987.01,2,-67.88,-0.033,2020.17,2031.01,1980.82,671551554,9927960489404,1337716963290314.0
2020-03-02,2002.51,1,15.5,0.0078,1997.03,2017.07,1969.34,528103441,7811002803335,1348109552183221.0
2020-03-03,2014.15,1,11.64,0.0058,2051.85,2051.85,2009.39,615692688,8687846563942,1356176459905865.0
2020-03-04,2059.33,1,45.18,0.0224,2005.81,2063.59,2005.81,606287025,7829192743679,1386938608490669.0
2020-03-05,2085.26,1,25.93,0.0126,2078.11,2089.08,2059.99,675205309,7954349129052,1404684361584030.0
2020-03-06,2040.22,2,-45.04,-0.0216,2053.09,2062.57,2032.13,865588195,7233537918936,1373917955358746.0
2020-03-09,1954.77,2,-85.45,-0.0419,1981.02,1989.5,1946.9,666868332,8796943870443,1316427699384929.0
2020-03-10,1962.93,1,8.16,0.0042,1942.85,1968.17,1934.72,638564334,9133693232419,1321480461086756.0
2020-03-11,1908.27,2,-54.66,-0.0278,1965.67,1967.7,1898.27,679716263,8598096539563,1284895600563685.0
2020-03-12,1834.33,2,-73.94,-0.0387,1887.97,1897.23,1808.56,850344629,11309953238897,1235351151777928.0
2020-03-13,1771.44,2,-62.89,-0.0343,1722.68,1809.31,1680.6,1035277623,13376937880276,1193686836834111.0
2020-03-16,1714.86,2,-56.58,-0.0319,1805.43,1805.43,1714.38,682003596,8593833318802,1155216110560059.0
2020-03-17,1672.44,2,-42.42,-0.0247,1640.84,1722.97,1637.88,649779162,9709076676434,1126202983998029.0
2020-03-18,1591.2,2,-81.24,-0.0486,1686.12,1693.95,1591.12,728007845,9576387436387,1071788837300586.0
2020-03-19,1457.64,2,-133.56,-0.0839,1626.09,1626.09,1439.43,977674546,11932492035885,982169749104868.0
2020-03-20,1566.15,1,108.51,0.0744,1498.49,1566.82,1466.48,817021497,10632970114698,1054892888467243.0
2020-03-23,1482.46,2,-83.69,-0.0533999999999999,1474.45,1516.75,1458.41,647528307,9645271634190,998450497948322.0
2020-03-24,1609.97,1,127.51,0.086,1523.69,1609.97,1508.68,679288486,10481447737237,1083695461251076.0
2020-03-25,1704.76,1,94.79,0.0588999999999999,1668.19,1707.64,1645.28,872808831,12612287867284,1147712134896263.0
2020-03-26,1686.24,2,-18.52,-0.0109,1699.11,1735.75,1679.23,992473707,12374197616604,1135741554179897.0
2020-03-27,1717.73,1,31.49,0.0187,1756.07,1759.05,1668.21,1077526545,12851932962119,1156581472275771.0
2020-03-30,1717.12,2,-0.61,-0.0004,1670.34,1729.63,1659.95,767776797,9081049803032,1155630476602887.0
2020-03-31,1754.64,1,37.52,0.0219,1739.29,1757.81,1722.62,1037488156,13905369066747,1179728722560726.0
2020-04-01,1685.46,2,-69.18,-0.0394,1737.28,1762.44,1685.37,1243590730,12110507381678,1133944054487121.0
2020-04-02,1724.86,1,39.4,0.0233999999999999,1693.53,1726.76,1664.13,766313445,10152244718742,1159987256045893.0
2020-04-03,1725.44,1,0.58,0.0003,1731.17,1743.91,1706.68,1000086507,10153714406089,1160743273084198.0
2020-04-06,1791.88,1,66.44,0.0385,1745.25,1794.19,1742.67,1219388574,10957483192535,1205000551883535.0
2020-04-07,1823.6,1,31.72,0.0177,1826.72,1838.97,1791.92,951738564,11628935543509,1226518732401875.0
2020-04-08,1807.14,2,-16.46,-0.009,1815.75,1842.16,1801.8,907493916,11126542159615,1215858624385370.0
2020-04-09,1836.21,1,29.07,0.0161,1838.09,1839.33,1818.3,920570686,10517358549787,1235327684208445.0
2020-04-10,1860.7,1,24.49,0.0133,1835.76,1861.1,1824.43,992548388,12009988837226,1251445975432980.0
2020-04-13,1825.76,2,-34.94,-0.0187999999999999,1853.3,1853.3,1825.76,1017751537,9516704096110,1228226157795454.0
2020-04-14,1857.08,1,31.32,0.0172,1846.41,1864.46,1837.17,886766248,9995854086344,1248940314010211.0
2020-04-16,1857.07,2,-0.01,0.0,1839.51,1862.23,1828.13,878338050,10710793199999,1248881506244681.0
