date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2025-08-29,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,59218.578125,59256.859375,58670.5703125,58708.859375,58708.859375,174166900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-01,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58670.2890625,58982.75,58398.75,58865.03125,58865.03125,21556400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-02,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58949.48828125,59822.80859375,58503.8984375,59747.87890625,59747.87890625,159097300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-03,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,59735.03125,60120.44140625,59449.94921875,59651.5703125,59651.5703125,191416200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-04,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,59659.48046875,59937.23828125,59331.23046875,59867.62109375,59867.62109375,175744200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-05,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,59954.9296875,60560.44140625,59954.9296875,60479.76171875,60479.76171875,186046700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-08,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60489.140625,60684.3515625,60199.83984375,60649.76171875,60649.76171875,175925500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-09,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60688.05859375,60820.859375,60447.12890625,60679.53125,60679.53125,172272600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-10,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60643.140625,60987.3515625,60431.62890625,60489.19140625,60489.19140625,156040900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-11,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60686.62890625,61886.12109375,60605.3203125,61553.578125,61553.578125,201091300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-12,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61596.890625,61941.98828125,61535.9609375,61798.94140625,61798.94140625,157237100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-15,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61894.8515625,62252.12890625,61730.359375,62102.12890625,62102.12890625,134046500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-17,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61926.2890625,62177.859375,61493.16015625,61596.23046875,61596.23046875,217955800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-18,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61605.75,61605.75,60860.08984375,61323.94921875,61323.94921875,249209100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-19,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61301.21875,61680.69140625,61085.4609375,61200.26953125,61200.26953125,1099809700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-22,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61175.55859375,62051.33984375,61102.76953125,62004.109375,62004.109375,106765300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-23,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61983.80078125,62453.19140625,61833.76171875,62368.19140625,62368.19140625,158765000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-24,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62484.140625,62665.94140625,61689.640625,61905.94921875,61905.94921875,179966700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-25,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61796.62890625,62273.9296875,61688.19140625,61945.0390625,61945.0390625,133100900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-26,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61914.69921875,62548.58984375,61899.73046875,62307.0703125,62307.0703125,151682200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-29,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62274.62890625,62962.9296875,62274.62890625,62610.12109375,62610.12109375,160834900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-09-30,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62521.05859375,63128.53125,62397.58984375,62915.5703125,62915.5703125,271752100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-01,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62946.16015625,63182.58984375,61710.578125,61929.71875,61929.71875,174385300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-02,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61947.1484375,62290.1015625,61184.80859375,62220.30859375,62220.30859375,166009500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
