date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2011-07-07,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3909.139892578125,3944.945068359375,3908.572021484375,3939.472900390625,3939.319580078125,31545400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-08,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3939.7490234375,4005.68603515625,3939.7490234375,4003.69091796875,4003.534912109375,31191500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-11,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4002.759033203125,4002.759033203125,3971.31494140625,3995.5869140625,3995.431396484375,29286500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-12,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3995.219970703125,3995.219970703125,3926.826904296875,3938.014892578125,3937.861572265625,33050300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-13,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3938.2509765625,3980.861083984375,3938.2509765625,3980.844970703125,3980.68994140625,45785000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-14,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3980.7529296875,3997.949951171875,3975.866943359375,3997.635009765625,3997.4794921875,42984100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-15,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3997.87109375,4024.027099609375,3989.735107421875,4023.201904296875,4023.04541015625,33962500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-18,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4024.134033203125,4042.72607421875,4021.80810546875,4032.97412109375,4032.81689453125,31163500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-19,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4032.698974609375,4032.698974609375,4002.4560546875,4023.4169921875,4023.260498046875,53922700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-20,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4023.60009765625,4055.054931640625,4020.823974609375,4050.632080078125,4050.474365234375,68009200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-21,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4050.722900390625,4072.827880859375,4048.179931640625,4068.072998046875,4067.91455078125,75234200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-22,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4069.93701171875,4109.083984375,4069.93701171875,4106.82177734375,4106.662109375,64601300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-25,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4104.462890625,4104.462890625,4067.236083984375,4087.093994140625,4086.934814453125,60877700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-26,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4086.451904296875,4133.68896484375,4082.194091796875,4132.77685546875,4132.6162109375,81604900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-27,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4132.6748046875,4177.73876953125,4125.95703125,4174.11181640625,4173.94921875,67338100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-28,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,4172.248046875,4172.248046875,4122.0009765625,4145.8271484375,4145.666015625,52125500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
