날짜,개인,외국인,기관계,금융투자,보험,투신 (사모),은행,기타금융기관,연기금등,기타법인,date,외국인합계,기관합계
12.02.07,-2544.0,3636.0,-879.0,641.0,429.0,-1141.0,-68.0,-26.0,-714.0,-212.0,2012-02-07,3636.0,-879.0
12.02.08,-4045.0,4006.0,-18.0,-863.0,490.0,583.0,5.0,29.0,-263.0,58.0,2012-02-08,4006.0,-18.0
12.02.09,445.0,1043.0,-1542.0,-215.0,542.0,-1185.0,25.0,-17.0,-691.0,53.0,2012-02-09,1043.0,-1542.0
12.02.10,3195.0,900.0,-3955.0,279.0,-648.0,-1538.0,-9.0,-2.0,-2038.0,-140.0,2012-02-10,900.0,-3955.0
12.02.13,-1786.0,1654.0,422.0,164.0,-343.0,-69.0,70.0,-37.0,637.0,-290.0,2012-02-13,1654.0,422.0
12.02.14,1479.0,217.0,-1654.0,42.0,-35.0,416.0,-42.0,-16.0,-2019.0,-42.0,2012-02-14,217.0,-1654.0
12.02.15,-3412.0,2542.0,1157.0,-400.0,164.0,202.0,223.0,3.0,965.0,-287.0,2012-02-15,2542.0,1157.0
12.02.16,4179.0,-518.0,-3663.0,447.0,-229.0,-3016.0,29.0,-67.0,-827.0,3.0,2012-02-16,-518.0,-3663.0
12.02.17,-3029.0,2588.0,449.0,-220.0,-154.0,-19.0,11.0,-31.0,861.0,-7.0,2012-02-17,2588.0,449.0
12.02.20,666.0,1628.0,-2101.0,142.0,-276.0,-1960.0,-150.0,-34.0,177.0,-193.0,2012-02-20,1628.0,-2101.0
12.02.21,1806.0,1247.0,-2910.0,-270.0,-150.0,-1953.0,49.0,-24.0,-562.0,-143.0,2012-02-21,1247.0,-2910.0
12.02.22,-163.0,3088.0,-2707.0,-143.0,-674.0,-1199.0,-73.0,-22.0,-596.0,-218.0,2012-02-22,3088.0,-2707.0
12.02.23,2381.0,-151.0,-2046.0,338.0,79.0,-1993.0,-99.0,-29.0,-342.0,-184.0,2012-02-23,-151.0,-2046.0
12.02.24,-677.0,1746.0,-1012.0,-185.0,-16.0,-470.0,25.0,-25.0,-340.0,-57.0,2012-02-24,1746.0,-1012.0
12.02.27,3008.0,-284.0,-2374.0,696.0,-192.0,-2384.0,-37.0,-4.0,-453.0,-350.0,2012-02-27,-284.0,-2374.0
12.02.28,-1615.0,-796.0,2436.0,-159.0,82.0,1973.0,130.0,27.0,382.0,-25.0,2012-02-28,-796.0,2436.0
12.02.29,-5253.0,5288.0,35.0,-478.0,267.0,810.0,56.0,54.0,-673.0,-71.0,2012-02-29,5288.0,35.0
12.03.02,-3143.0,3694.0,-382.0,18.0,496.0,-746.0,48.0,-51.0,-147.0,-169.0,2012-03-02,3694.0,-382.0
12.03.05,2721.0,-477.0,-2242.0,352.0,52.0,-1484.0,-174.0,-16.0,-972.0,-2.0,2012-03-05,-477.0,-2242.0
12.03.06,2985.0,-2258.0,-621.0,364.0,199.0,-306.0,-5.0,7.0,-879.0,-105.0,2012-03-06,-2258.0,-621.0
12.03.07,3505.0,-3721.0,189.0,-281.0,156.0,208.0,12.0,17.0,76.0,28.0,2012-03-07,-3721.0,189.0
12.03.08,2031.0,-4191.0,2004.0,-1162.0,744.0,1040.0,-56.0,28.0,1410.0,156.0,2012-03-08,-4191.0,2004.0
12.03.09,-1024.0,155.0,808.0,347.0,86.0,-241.0,489.0,56.0,70.0,61.0,2012-03-09,155.0,808.0
12.03.12,2863.0,-1468.0,-1424.0,643.0,-531.0,-1264.0,203.0,37.0,-511.0,29.0,2012-03-12,-1468.0,-1424.0
12.03.13,-3131.0,1202.0,2181.0,-359.0,815.0,349.0,9.0,-35.0,1403.0,-252.0,2012-03-13,1202.0,2181.0
12.03.14,-4792.0,5366.0,-192.0,67.0,1213.0,-729.0,-319.0,15.0,-439.0,-382.0,2012-03-14,5366.0,-192.0
12.03.15,775.0,1677.0,-2429.0,469.0,898.0,-3671.0,-69.0,21.0,-77.0,-23.0,2012-03-15,1677.0,-2429.0
12.03.16,1511.0,1548.0,-1120.0,304.0,-1178.0,-378.0,-7.0,44.0,97.0,-1939.0,2012-03-16,1548.0,-1120.0
12.03.19,830.0,367.0,-631.0,-258.0,523.0,-685.0,-2.0,-15.0,-195.0,-566.0,2012-03-19,367.0,-631.0
12.03.20,1764.0,117.0,-1703.0,-53.0,271.0,-844.0,54.0,-15.0,-1116.0,-178.0,2012-03-20,117.0,-1703.0
12.03.21,3417.0,-1463.0,-1850.0,-12.0,-78.0,-1618.0,74.0,11.0,-228.0,-103.0,2012-03-21,-1463.0,-1850.0
12.03.22,977.0,-482.0,-323.0,-159.0,-322.0,-723.0,132.0,16.0,732.0,-172.0,2012-03-22,-482.0,-323.0
12.03.23,1037.0,469.0,-1516.0,-289.0,93.0,-57.0,93.0,93.0,-1449.0,10.0,2012-03-23,469.0,-1516.0
12.03.26,3059.0,-416.0,-2202.0,11.0,-240.0,-1628.0,-13.0,17.0,-349.0,-442.0,2012-03-26,-416.0,-2202.0
12.03.27,-2116.0,3447.0,-1183.0,-293.0,-77.0,-712.0,-47.0,-41.0,-13.0,-147.0,2012-03-27,3447.0,-1183.0
12.03.28,90.0,-546.0,448.0,380.0,31.0,-64.0,102.0,15.0,-17.0,9.0,2012-03-28,-546.0,448.0
12.03.29,905.0,392.0,-1292.0,-191.0,164.0,720.0,-147.0,49.0,-1886.0,-5.0,2012-03-29,392.0,-1292.0
12.03.30,-10.0,228.0,-213.0,-363.0,341.0,306.0,-51.0,75.0,-521.0,-4.0,2012-03-30,228.0,-213.0
12.04.02,-63.0,-171.0,273.0,-333.0,407.0,689.0,80.0,70.0,-639.0,-39.0,2012-04-02,-171.0,273.0
12.04.03,-3919.0,2623.0,1176.0,-825.0,267.0,-444.0,-329.0,-12.0,2518.0,120.0,2012-04-03,2623.0,1176.0
12.04.04,1698.0,2276.0,2040.0,363.0,1297.0,-2097.0,-350.0,-102.0,2931.0,-6014.0,2012-04-04,2276.0,2040.0
12.04.05,680.0,56.0,-667.0,447.0,143.0,-366.0,20.0,4.0,-916.0,-68.0,2012-04-05,56.0,-667.0
12.04.06,1420.0,2288.0,-3959.0,-835.0,14.0,-743.0,31.0,31.0,-2456.0,250.0,2012-04-06,2288.0,-3959.0
12.04.09,2360.0,-565.0,-1793.0,346.0,-333.0,-922.0,48.0,36.0,-967.0,-2.0,2012-04-09,-565.0,-1793.0
12.04.10,-612.0,-820.0,1583.0,-345.0,201.0,459.0,91.0,7.0,1169.0,-151.0,2012-04-10,-820.0,1583.0
12.04.12,2012.0,-3581.0,1507.0,196.0,0.0,923.0,-54.0,39.0,403.0,63.0,2012-04-12,-3581.0,1507.0
12.04.13,-1283.0,301.0,4503.0,-113.0,739.0,1971.0,264.0,-19.0,1661.0,-3521.0,2012-04-13,301.0,4503.0
12.04.16,3813.0,-1239.0,-2631.0,184.0,-140.0,-934.0,76.0,18.0,-1834.0,57.0,2012-04-16,-1239.0,-2631.0
12.04.17,2139.0,-2987.0,771.0,-119.0,-103.0,-5.0,112.0,18.0,868.0,77.0,2012-04-17,-2987.0,771.0
12.04.18,762.0,-1233.0,586.0,-427.0,-337.0,951.0,34.0,37.0,329.0,-116.0,2012-04-18,-1233.0,586.0
12.04.19,641.0,-900.0,68.0,64.0,-26.0,-573.0,235.0,19.0,349.0,191.0,2012-04-19,-900.0,68.0
12.04.20,4181.0,-3300.0,-966.0,838.0,-507.0,-879.0,237.0,27.0,-682.0,84.0,2012-04-20,-3300.0,-966.0
12.04.23,-917.0,-1276.0,2082.0,-24.0,198.0,1016.0,85.0,5.0,803.0,111.0,2012-04-23,-1276.0,2082.0
12.04.24,502.0,59.0,-636.0,-125.0,233.0,1605.0,-92.0,78.0,-2334.0,74.0,2012-04-24,59.0,-636.0
12.04.25,-238.0,7.0,284.0,-148.0,103.0,508.0,10.0,84.0,-273.0,-54.0,2012-04-25,7.0,284.0
12.04.26,-1985.0,1818.0,338.0,-285.0,-71.0,-522.0,174.0,18.0,1024.0,-171.0,2012-04-26,1818.0,338.0
12.04.27,-2439.0,3289.0,-946.0,-356.0,-152.0,594.0,-91.0,12.0,-952.0,96.0,2012-04-27,3289.0,-946.0
12.04.30,-2786.0,3119.0,-104.0,-115.0,235.0,187.0,-78.0,6.0,-339.0,-229.0,2012-04-30,3119.0,-104.0
12.05.02,1277.0,-1332.0,182.0,-903.0,783.0,468.0,-29.0,43.0,-180.0,-128.0,2012-05-02,-1332.0,182.0
12.05.03,285.0,-1345.0,1159.0,92.0,197.0,-281.0,29.0,-7.0,1129.0,-99.0,2012-05-03,-1345.0,1159.0
12.05.04,441.0,-957.0,508.0,-120.0,348.0,347.0,136.0,-21.0,-182.0,9.0,2012-05-04,-957.0,508.0
12.05.07,4564.0,-4440.0,-40.0,533.0,195.0,308.0,201.0,6.0,-1283.0,-84.0,2012-05-07,-4440.0,-40.0
12.05.08,1341.0,-3246.0,1892.0,-94.0,-200.0,962.0,109.0,45.0,1071.0,13.0,2012-05-08,-3246.0,1892.0
12.05.09,2194.0,-3468.0,1343.0,72.0,-27.0,-508.0,64.0,18.0,1723.0,-69.0,2012-05-09,-3468.0,1343.0
12.05.10,2444.0,-2083.0,-557.0,199.0,-149.0,902.0,48.0,12.0,-1567.0,196.0,2012-05-10,-2083.0,-557.0
12.05.11,2672.0,-1668.0,-1174.0,519.0,-345.0,-618.0,191.0,-35.0,-886.0,169.0,2012-05-11,-1668.0,-1174.0
12.05.14,939.0,-1577.0,664.0,-93.0,30.0,885.0,127.0,11.0,-296.0,-26.0,2012-05-14,-1577.0,664.0
12.05.15,241.0,-1870.0,1638.0,228.0,105.0,-128.0,-26.0,36.0,1423.0,-10.0,2012-05-15,-1870.0,1638.0
12.05.16,2723.0,-4906.0,2148.0,-16.0,110.0,-188.0,77.0,-19.0,2184.0,36.0,2012-05-16,-4906.0,2148.0
12.05.17,1075.0,-487.0,-645.0,-1088.0,257.0,1748.0,-28.0,-11.0,-1523.0,57.0,2012-05-17,-487.0,-645.0
12.05.18,2886.0,-4286.0,1291.0,243.0,-404.0,907.0,227.0,0.0,318.0,109.0,2012-05-18,-4286.0,1291.0
12.05.21,870.0,-571.0,-137.0,-291.0,-10.0,569.0,-346.0,-8.0,-52.0,-163.0,2012-05-21,-571.0,-137.0
12.05.22,1095.0,-60.0,-980.0,-351.0,154.0,512.0,-301.0,-55.0,-939.0,-56.0,2012-05-22,-60.0,-980.0
12.05.23,1680.0,-3825.0,1919.0,172.0,-20.0,1332.0,-63.0,12.0,487.0,225.0,2012-05-23,-3825.0,1919.0
12.05.24,41.0,-2337.0,2208.0,179.0,140.0,914.0,-104.0,-18.0,1096.0,88.0,2012-05-24,-2337.0,2208.0
12.05.25,-473.0,-1355.0,1679.0,21.0,553.0,1230.0,43.0,-51.0,-117.0,150.0,2012-05-25,-1355.0,1679.0
12.05.29,-3056.0,290.0,2568.0,89.0,411.0,1288.0,86.0,50.0,643.0,198.0,2012-05-29,290.0,2568.0
12.05.30,618.0,63.0,-765.0,33.0,-96.0,390.0,68.0,26.0,-1185.0,83.0,2012-05-30,63.0,-765.0
12.05.31,477.0,-177.0,-384.0,-159.0,579.0,-640.0,110.0,-21.0,-254.0,84.0,2012-05-31,-177.0,-384.0
12.06.01,1231.0,-2022.0,836.0,206.0,-189.0,73.0,161.0,4.0,580.0,-45.0,2012-06-01,-2022.0,836.0
12.06.04,-1427.0,-2841.0,4487.0,571.0,61.0,-1241.0,18.0,-6.0,5083.0,-219.0,2012-06-04,-2841.0,4487.0
12.06.05,-2147.0,-3332.0,5450.0,768.0,1216.0,2054.0,-149.0,-10.0,1569.0,30.0,2012-06-05,-3332.0,5450.0
12.06.07,-4759.0,2916.0,2081.0,325.0,577.0,727.0,-58.0,-6.0,517.0,-238.0,2012-06-07,2916.0,2081.0
12.06.08,-590.0,16.0,524.0,159.0,-6.0,86.0,123.0,13.0,148.0,50.0,2012-06-08,16.0,524.0
12.06.11,-2502.0,2170.0,176.0,-327.0,172.0,512.0,43.0,7.0,-230.0,155.0,2012-06-11,2170.0,176.0
12.06.12,430.0,-394.0,-104.0,84.0,43.0,367.0,52.0,1.0,-652.0,68.0,2012-06-12,-394.0,-104.0
12.06.13,-1511.0,1557.0,-2.0,-67.0,-208.0,-115.0,12.0,14.0,361.0,-44.0,2012-06-13,1557.0,-2.0
12.06.14,-2764.0,770.0,2041.0,315.0,436.0,817.0,187.0,-7.0,293.0,-46.0,2012-06-14,770.0,2041.0
12.06.15,-997.0,-2002.0,3046.0,969.0,467.0,1596.0,-2081.0,-5.0,2100.0,-48.0,2012-06-15,-2002.0,3046.0
12.06.18,-3832.0,3730.0,243.0,-298.0,842.0,215.0,33.0,-31.0,-518.0,-141.0,2012-06-18,3730.0,243.0
12.06.19,-1665.0,1919.0,-129.0,184.0,286.0,-414.0,5.0,-2.0,-189.0,-125.0,2012-06-19,1919.0,-129.0
12.06.20,-1534.0,2345.0,-844.0,-31.0,-221.0,-128.0,-50.0,10.0,-424.0,32.0,2012-06-20,2345.0,-844.0
12.06.21,-794.0,275.0,545.0,526.0,1372.0,-1329.0,91.0,-9.0,-106.0,-26.0,2012-06-21,275.0,545.0
12.06.22,7321.0,-2332.0,-5093.0,779.0,-475.0,-35.0,-5.0,-2.0,-5355.0,104.0,2012-06-22,-2332.0,-5093.0
12.06.25,5494.0,-4905.0,-782.0,189.0,168.0,623.0,24.0,36.0,-1823.0,193.0,2012-06-25,-4905.0,-782.0
12.06.26,2469.0,-3034.0,419.0,-106.0,-10.0,673.0,3.0,5.0,-146.0,146.0,2012-06-26,-3034.0,419.0
12.06.27,2013.0,-2410.0,711.0,109.0,-94.0,430.0,-14.0,7.0,272.0,-314.0,2012-06-27,-2410.0,711.0
12.06.28,153.0,-626.0,349.0,-72.0,98.0,181.0,24.0,6.0,111.0,124.0,2012-06-28,-626.0,349.0
12.06.29,-2239.0,-1556.0,3669.0,-292.0,544.0,2137.0,39.0,24.0,1217.0,126.0,2012-06-29,-1556.0,3669.0
12.07.02,-1457.0,416.0,1066.0,275.0,114.0,423.0,186.0,-12.0,81.0,-26.0,2012-07-02,416.0,1066.0
12.07.03,-4146.0,151.0,3934.0,153.0,646.0,1544.0,135.0,18.0,1439.0,61.0,2012-07-03,151.0,3934.0
12.07.04,-1488.0,1728.0,-199.0,-108.0,278.0,489.0,198.0,-12.0,-1043.0,-41.0,2012-07-04,1728.0,-199.0
12.07.05,-1655.0,167.0,1225.0,847.0,215.0,459.0,254.0,4.0,-554.0,263.0,2012-07-05,167.0,1225.0
12.07.06,1880.0,192.0,-2001.0,-99.0,-367.0,-664.0,-66.0,-17.0,-789.0,-70.0,2012-07-06,192.0,-2001.0
12.07.09,2457.0,-3360.0,698.0,267.0,-197.0,-669.0,191.0,-3.0,1109.0,205.0,2012-07-09,-3360.0,698.0
12.07.10,1720.0,-1139.0,-568.0,-141.0,-245.0,-25.0,152.0,10.0,-319.0,-12.0,2012-07-10,-1139.0,-568.0
12.07.11,2306.0,-2278.0,-84.0,64.0,9.0,-411.0,-42.0,-3.0,299.0,57.0,2012-07-11,-2278.0,-84.0
12.07.12,4916.0,-2394.0,-2621.0,865.0,-2331.0,-273.0,64.0,66.0,-1012.0,99.0,2012-07-12,-2394.0,-2621.0
12.07.13,-1269.0,-3358.0,4606.0,-86.0,813.0,1820.0,90.0,11.0,1958.0,21.0,2012-07-13,-3358.0,4606.0
12.07.16,318.0,-800.0,478.0,-304.0,127.0,65.0,45.0,-16.0,561.0,4.0,2012-07-16,-800.0,478.0
12.07.17,-2165.0,3170.0,5837.0,1065.0,813.0,1351.0,224.0,28.0,2356.0,-6842.0,2012-07-17,3170.0,5837.0
12.07.18,2255.0,-436.0,-1919.0,14.0,-80.0,-733.0,-14.0,-102.0,-1004.0,101.0,2012-07-18,-436.0,-1919.0
12.07.19,-3854.0,707.0,3302.0,-522.0,405.0,914.0,167.0,-29.0,2367.0,-156.0,2012-07-19,707.0,3302.0
12.07.20,-1740.0,1961.0,-384.0,311.0,38.0,1186.0,5.0,-28.0,-1895.0,163.0,2012-07-20,1961.0,-384.0
12.07.23,2671.0,-1857.0,-898.0,220.0,174.0,-762.0,81.0,-35.0,-576.0,84.0,2012-07-23,-1857.0,-898.0
12.07.24,291.0,-212.0,-105.0,-326.0,42.0,274.0,164.0,-22.0,-236.0,25.0,2012-07-24,-212.0,-105.0
12.07.25,-767.0,-884.0,1712.0,-111.0,611.0,247.0,193.0,21.0,752.0,-61.0,2012-07-25,-884.0,1712.0
12.07.26,-789.0,-441.0,1262.0,-105.0,-32.0,1006.0,-79.0,13.0,460.0,-32.0,2012-07-26,-441.0,1262.0
12.07.27,-7195.0,4781.0,2523.0,-335.0,461.0,333.0,-66.0,-4.0,2133.0,-109.0,2012-07-27,4781.0,2523.0
12.07.30,-4380.0,4920.0,-544.0,-244.0,115.0,9.0,-161.0,2.0,-265.0,4.0,2012-07-30,4920.0,-544.0
12.07.31,-10939.0,6153.0,5003.0,-912.0,549.0,371.0,213.0,16.0,4766.0,-217.0,2012-07-31,6153.0,5003.0
12.08.01,-2524.0,479.0,2192.0,-65.0,98.0,-388.0,-58.0,-25.0,2628.0,-147.0,2012-08-01,479.0,2192.0
12.08.02,-2133.0,2110.0,74.0,470.0,891.0,-821.0,-84.0,73.0,-456.0,-52.0,2012-08-02,2110.0,74.0
12.08.03,402.0,-616.0,175.0,416.0,271.0,-309.0,-78.0,-9.0,-116.0,39.0,2012-08-03,-616.0,175.0
12.08.06,-5350.0,1624.0,3765.0,392.0,143.0,1226.0,54.0,55.0,1896.0,-39.0,2012-08-06,1624.0,3765.0
12.08.07,-2278.0,609.0,1707.0,460.0,28.0,274.0,-174.0,-13.0,1133.0,-39.0,2012-08-07,609.0,1707.0
12.08.08,-8245.0,7329.0,885.0,-306.0,-3.0,367.0,-59.0,-107.0,992.0,31.0,2012-08-08,7329.0,885.0
12.08.09,-14284.0,15650.0,-964.0,-158.0,944.0,-1127.0,143.0,-119.0,-646.0,-402.0,2012-08-09,15650.0,-964.0
12.08.10,-3520.0,6569.0,-2863.0,475.0,386.0,-2961.0,-111.0,-194.0,-458.0,-186.0,2012-08-10,6569.0,-2863.0
12.08.13,-271.0,2650.0,-2332.0,231.0,-166.0,-1631.0,5.0,-36.0,-735.0,-47.0,2012-08-13,2650.0,-2332.0
12.08.14,-3606.0,4296.0,-633.0,2.0,238.0,-1194.0,-67.0,-13.0,400.0,-57.0,2012-08-14,4296.0,-633.0
12.08.16,-2478.0,3513.0,-902.0,56.0,116.0,-1358.0,-36.0,-59.0,380.0,-134.0,2012-08-16,3513.0,-902.0
12.08.17,-3005.0,3155.0,209.0,311.0,307.0,-441.0,-101.0,62.0,71.0,-359.0,2012-08-17,3155.0,209.0
12.08.20,-967.0,342.0,480.0,448.0,560.0,-787.0,63.0,-36.0,232.0,146.0,2012-08-20,342.0,480.0
12.08.21,-1851.0,2479.0,-554.0,443.0,39.0,-2225.0,-69.0,-84.0,1343.0,-74.0,2012-08-21,2479.0,-554.0
12.08.22,-260.0,1863.0,-1479.0,217.0,-234.0,-1701.0,-30.0,-43.0,311.0,-125.0,2012-08-22,1863.0,-1479.0
12.08.23,-371.0,1016.0,-505.0,860.0,-938.0,-841.0,80.0,-24.0,358.0,-141.0,2012-08-23,1016.0,-505.0
12.08.24,717.0,-2162.0,1448.0,588.0,192.0,-595.0,23.0,-6.0,1245.0,-3.0,2012-08-24,-2162.0,1448.0
12.08.27,-1942.0,3506.0,-1241.0,1330.0,258.0,-3227.0,-123.0,-52.0,573.0,-323.0,2012-08-27,3506.0,-1241.0
12.08.28,1452.0,-1146.0,-291.0,246.0,263.0,-1191.0,57.0,-60.0,393.0,-16.0,2012-08-28,-1146.0,-291.0
12.08.29,-1075.0,-1257.0,2246.0,132.0,192.0,26.0,86.0,-3.0,1812.0,86.0,2012-08-29,-1257.0,2246.0
12.08.30,3144.0,-1527.0,-1713.0,645.0,-328.0,-714.0,87.0,-50.0,-1353.0,96.0,2012-08-30,-1527.0,-1713.0
12.08.31,1419.0,-473.0,-992.0,-88.0,-792.0,109.0,-82.0,-17.0,-123.0,47.0,2012-08-31,-473.0,-992.0
12.09.03,-597.0,700.0,-279.0,-644.0,-118.0,299.0,56.0,-11.0,139.0,175.0,2012-09-03,700.0,-279.0
12.09.04,298.0,324.0,-492.0,-431.0,323.0,-285.0,-77.0,-69.0,47.0,-130.0,2012-09-04,324.0,-492.0
12.09.05,5490.0,-597.0,-4893.0,-1361.0,-479.0,-964.0,-243.0,-21.0,-1825.0,1.0,2012-09-05,-597.0,-4893.0
12.09.06,1127.0,-1929.0,688.0,-49.0,-39.0,1039.0,-2.0,-2.0,-257.0,114.0,2012-09-06,-1929.0,688.0
12.09.07,-7337.0,3078.0,4096.0,-715.0,534.0,2472.0,-48.0,41.0,1813.0,163.0,2012-09-07,3078.0,4096.0
12.09.10,-1477.0,2088.0,-670.0,-25.0,-179.0,-1016.0,107.0,-1.0,445.0,59.0,2012-09-10,2088.0,-670.0
12.09.11,570.0,2090.0,-1472.0,26.0,-120.0,-506.0,-61.0,23.0,-834.0,-1188.0,2012-09-11,2090.0,-1472.0
12.09.12,-5018.0,595.0,4367.0,-514.0,352.0,-451.0,391.0,2.0,4588.0,55.0,2012-09-12,595.0,4367.0
12.09.13,-225.0,1265.0,-1142.0,-704.0,-281.0,-1408.0,70.0,-30.0,1211.0,102.0,2012-09-13,1265.0,-1142.0
12.09.14,-14510.0,12726.0,2154.0,95.0,-174.0,1193.0,285.0,34.0,720.0,-370.0,2012-09-14,12726.0,2154.0
12.09.17,-732.0,5078.0,-4365.0,-468.0,-418.0,-3260.0,-363.0,-37.0,181.0,18.0,2012-09-17,5078.0,-4365.0
12.09.18,-488.0,570.0,4.0,26.0,-34.0,-1600.0,-71.0,59.0,1624.0,-85.0,2012-09-18,570.0,4.0
12.09.19,-133.0,1749.0,-1508.0,290.0,173.0,-2477.0,74.0,-44.0,476.0,-109.0,2012-09-19,1749.0,-1508.0
12.09.20,557.0,1678.0,-2103.0,315.0,-264.0,-1699.0,95.0,-35.0,-515.0,-132.0,2012-09-20,1678.0,-2103.0
12.09.21,-1427.0,1679.0,-207.0,354.0,284.0,-858.0,-47.0,-94.0,154.0,-45.0,2012-09-21,1679.0,-207.0
12.09.24,-25.0,12.0,39.0,315.0,-155.0,-939.0,-13.0,9.0,822.0,-26.0,2012-09-24,12.0,39.0
12.09.25,78.0,-123.0,839.0,186.0,-138.0,-1454.0,8.0,-13.0,2250.0,-794.0,2012-09-25,-123.0,839.0
12.09.26,1358.0,237.0,-1613.0,-363.0,-373.0,-702.0,-198.0,-6.0,29.0,17.0,2012-09-26,237.0,-1613.0
12.09.27,447.0,-1304.0,924.0,-164.0,-273.0,-770.0,72.0,-83.0,2143.0,-67.0,2012-09-27,-1304.0,924.0
12.09.28,-829.0,2318.0,-452.0,256.0,-685.0,-880.0,-177.0,7.0,1026.0,-1037.0,2012-09-28,2318.0,-452.0
12.10.02,483.0,480.0,-1083.0,367.0,247.0,-897.0,-45.0,-1.0,-753.0,120.0,2012-10-02,480.0,-1083.0
12.10.04,2098.0,-611.0,-1660.0,-153.0,317.0,-952.0,135.0,-15.0,-991.0,172.0,2012-10-04,-611.0,-1660.0
12.10.05,-719.0,-479.0,1261.0,198.0,355.0,-641.0,42.0,-1.0,1307.0,-63.0,2012-10-05,-479.0,1261.0
12.10.08,1778.0,3754.0,-1258.0,200.0,74.0,-1299.0,-34.0,-12.0,-188.0,-4274.0,2012-10-08,3754.0,-1258.0
12.10.09,319.0,-660.0,386.0,507.0,242.0,-949.0,4.0,-34.0,618.0,-46.0,2012-10-09,-660.0,386.0
12.10.10,3894.0,823.0,-2789.0,581.0,334.0,-181.0,127.0,19.0,-3669.0,-1928.0,2012-10-10,823.0,-2789.0
12.10.11,5429.0,-1974.0,-3420.0,243.0,104.0,-669.0,-12.0,-17.0,-3069.0,-35.0,2012-10-11,-1974.0,-3420.0
12.10.12,1824.0,-2880.0,1147.0,474.0,334.0,-267.0,94.0,-18.0,530.0,-91.0,2012-10-12,-2880.0,1147.0
12.10.15,436.0,-1697.0,1390.0,217.0,3.0,-213.0,121.0,-3.0,1266.0,-129.0,2012-10-15,-1697.0,1390.0
12.10.16,302.0,-340.0,88.0,-74.0,250.0,230.0,13.0,-47.0,-283.0,-50.0,2012-10-16,-340.0,88.0
12.10.17,-1521.0,267.0,1272.0,-490.0,610.0,456.0,-182.0,-3.0,882.0,-19.0,2012-10-17,267.0,1272.0
12.10.18,-2496.0,516.0,2155.0,-211.0,224.0,534.0,-53.0,-23.0,1685.0,-175.0,2012-10-18,516.0,2155.0
12.10.19,140.0,-2204.0,2115.0,231.0,100.0,61.0,5.0,-67.0,1786.0,-52.0,2012-10-19,-2204.0,2115.0
12.10.22,1322.0,-724.0,-660.0,-121.0,-83.0,-1080.0,92.0,-1.0,533.0,62.0,2012-10-22,-724.0,-660.0
12.10.23,2065.0,-551.0,-1485.0,217.0,-137.0,-566.0,113.0,-20.0,-1092.0,-29.0,2012-10-23,-551.0,-1485.0
12.10.24,1142.0,-3197.0,1759.0,847.0,334.0,-264.0,-36.0,-2.0,880.0,296.0,2012-10-24,-3197.0,1759.0
12.10.25,675.0,-19.0,-741.0,178.0,593.0,713.0,-86.0,-73.0,-2065.0,85.0,2012-10-25,-19.0,-741.0
12.10.26,1606.0,-1669.0,94.0,562.0,20.0,-865.0,-13.0,-6.0,395.0,-31.0,2012-10-26,-1669.0,94.0
12.10.29,-1215.0,-1248.0,2408.0,-116.0,272.0,-59.0,-50.0,-35.0,2397.0,55.0,2012-10-29,-1248.0,2408.0
12.10.30,-1343.0,1019.0,277.0,-875.0,310.0,732.0,-11.0,-53.0,174.0,46.0,2012-10-30,1019.0,277.0
12.10.31,-1657.0,-461.0,2145.0,243.0,50.0,885.0,-59.0,-17.0,1044.0,-27.0,2012-10-31,-461.0,2145.0
12.11.01,1623.0,2073.0,-3818.0,144.0,-63.0,-2137.0,-58.0,-96.0,-1607.0,123.0,2012-11-01,2073.0,-3818.0
12.11.02,-1971.0,1381.0,4017.0,1276.0,517.0,1153.0,18.0,21.0,1031.0,-3426.0,2012-11-02,1381.0,4017.0
12.11.05,720.0,-533.0,-112.0,445.0,-122.0,-259.0,-84.0,-32.0,-60.0,-76.0,2012-11-05,-533.0,-112.0
12.11.06,-1670.0,32.0,1643.0,-142.0,316.0,836.0,-80.0,50.0,662.0,-4.0,2012-11-06,32.0,1643.0
12.11.07,-1066.0,1298.0,-330.0,102.0,-179.0,723.0,44.0,30.0,-1050.0,98.0,2012-11-07,1298.0,-330.0
12.11.08,4006.0,-1193.0,-3012.0,334.0,-255.0,-1162.0,227.0,235.0,-2392.0,199.0,2012-11-08,-1193.0,-3012.0
12.11.09,1891.0,-2645.0,591.0,-37.0,-75.0,377.0,214.0,63.0,49.0,164.0,2012-11-09,-2645.0,591.0
12.11.12,369.0,-1566.0,1048.0,-53.0,-132.0,-313.0,84.0,78.0,1385.0,149.0,2012-11-12,-1566.0,1048.0
12.11.13,96.0,-20.0,-175.0,96.0,-73.0,-734.0,41.0,-2.0,497.0,99.0,2012-11-13,-20.0,-175.0
12.11.14,-450.0,-692.0,1038.0,-1314.0,79.0,569.0,58.0,-40.0,1686.0,104.0,2012-11-14,-692.0,1038.0
12.11.15,316.0,-2579.0,1826.0,58.0,467.0,653.0,71.0,-82.0,658.0,436.0,2012-11-15,-2579.0,1826.0
12.11.16,-385.0,-1346.0,1679.0,-77.0,137.0,1162.0,-34.0,-5.0,496.0,52.0,2012-11-16,-1346.0,1679.0
12.11.19,-388.0,-1330.0,1666.0,-291.0,43.0,157.0,10.0,-47.0,1793.0,52.0,2012-11-19,-1330.0,1666.0
