date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-07-11,9119.86,9235,9270,9080,9085,53353,487186240,4387.79
2024-07-12,9189.43,9105,9315,9105,9170,122295,1125102195,4421.64
2024-07-15,9272.16,9275,9315,9170,9280,1265785,11754654820,4461.8
2024-07-16,9052.03,9285,9285,9020,9055,39457,358126770,4355.08
2024-07-17,9120.45,9080,9170,9070,9130,14346,130634490,4388.3
2024-07-18,9019.87,9100,9100,8950,8985,20467,183623535,4339.56
2024-07-19,9115.53,8985,9105,8985,9080,8920,80840435,4386.07
2024-07-22,9120.47,9120,9250,9025,9120,8529,77678750,4388.51
2024-07-23,8940.6,9140,9145,8925,8950,22980,206411400,4301.31
2024-07-24,8970.58,8880,9020,8830,8955,36837,329045925,4315.89
2024-07-25,8994.94,8775,8995,8775,8995,20311,181345380,4327.74
2024-07-26,9015.48,8995,9055,8905,9030,30935,277712420,4337.82
2024-07-29,9081.07,9055,9125,9055,9065,24182,219592400,4369.67
2024-07-30,9020.38,9015,9115,8975,9015,9790,88348435,4340.28
2024-07-31,9048.31,8975,9065,8960,9060,6506,58514530,4353.86
2024-08-01,9315.18,9030,9380,9030,9295,533796,4979192955,4483.34
2024-08-02,9182.29,9230,9270,9130,9190,20215,185454625,4419.01
2024-08-05,8317.33,9105,9105,8115,8285,37877,324150130,3999.57
2024-08-06,8664.83,8515,8775,8460,8670,27911,241501965,4168.13
2024-08-07,8775.62,8550,8825,8540,8785,34394,299301995,4221.92
2024-08-08,8900.68,8695,8915,8580,8910,11525,100706110,4282.6
2024-08-09,8841.37,8980,9020,8805,8850,18268,162439910,4253.96
2024-08-12,8828.5,8875,8900,8800,8835,8180,72236155,4247.73
2024-08-13,8976.16,8925,8985,8825,8985,16765,149850285,4319.35
2024-08-14,9002.71,9095,9095,8870,9015,20467,183528600,4332.29
2024-08-16,8798.47,9015,9015,8775,8810,17220,152265565,4238.69
2024-08-19,8787.91,8810,8950,8740,8765,11097,98035930,4233.59
2024-08-20,8842.28,8850,8850,8585,8845,18654,160801865,4260.01
2024-08-21,8851.32,8870,8870,8780,8855,11837,104452860,4264.43
2024-08-22,9008.52,8925,9080,8815,9020,22421,201457335,4340.7
2024-08-23,9017.1,9000,9055,8970,8990,6772,61054870,4344.98
2024-08-26,8962.84,9015,9015,8880,8935,4656,41713875,4318.72
2024-08-27,8891.45,8985,8985,8830,8875,6857,60938590,4284.14
2024-08-28,8793.83,8865,8885,8740,8770,3846,33983025,4236.83
2024-08-29,8830.26,8645,8860,8645,8800,4467,39363260,4254.54
2024-08-30,8772.59,8780,8830,8660,8800,7570,66227390,4226.64
2024-09-02,8663.03,8800,8800,8665,8675,14467,125734270,4173.54
