date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-10-23,11829.1,12010,12075,11760,11835,34333,409720640,1743.33
2024-10-24,11890.68,11830,11950,11755,11890,22590,267854995,1752.46
2024-10-25,11839.92,11885,12030,11740,11805,45191,537430510,1745.03
2024-10-28,11766.72,11745,11855,11710,11780,29012,341122615,1734.23
2024-10-29,11928.74,11785,12030,11785,11890,37096,441938685,1758.21
2024-10-30,11924.32,11890,12050,11835,11895,39954,476620390,1757.58
2024-10-31,11848.67,11895,11955,11660,11815,184012,2173060940,1746.42
2024-11-01,11597.02,11770,11900,11435,11615,41353,483621190,1709.27
2024-11-04,11615.9,11620,11660,11400,11625,28541,328771780,1712.1
2024-11-05,11721.73,11540,11785,11470,11730,24616,287660960,1727.77
2024-11-06,12368.86,11755,12375,11670,12350,108618,1324990565,1823.47
2024-11-07,12994.65,12710,13000,12575,13000,361120,4628517460,1916.02
2024-11-08,13274.93,13045,13285,12925,13250,174168,2281720855,1957.56
2024-11-11,14001.62,13440,14005,13295,14005,362822,4976521815,2065.05
2024-11-12,13901.4,14160,14300,13800,13910,349533,4915857560,2050.28
2024-11-13,13538.17,13895,14030,13370,13535,321605,4420117470,1996.6
2024-11-14,14139.33,13700,14240,13565,14140,237369,3289262715,2085.54
2024-11-15,13662.32,13950,14080,13450,13665,220429,3021348670,2015.08
2024-11-18,13510.09,13650,13780,13375,13505,181857,2466020660,1992.61
2024-11-19,13433.31,13585,13645,13240,13440,288280,3874335850,1981.29
2024-11-20,13311.48,13420,13455,13035,13315,255849,3387404045,1963.29
2024-11-21,12398.66,13205,13265,12350,12415,507324,6357542215,1828.35
2024-11-22,12803.3,12415,13000,12415,12805,308051,3911166625,1888.25
2024-11-25,12673.85,12805,12825,12250,12675,220428,2764052425,1869.15
2024-11-26,11750.56,12555,12555,11710,11720,427524,5100055280,1732.67
2024-11-27,11636.17,11630,11895,11600,11600,228472,2674441440,1715.78
2024-11-28,11703.6,11640,11890,11560,11720,174373,2049401905,1725.77
2024-11-29,11382.0,11745,11915,11325,11370,178905,2056787335,1678.29
2024-12-02,11389.3,11400,11550,11290,11390,422203,4821700395,1679.39
2024-12-03,11692.87,11380,11750,11380,11680,94774,1102376515,1724.29
2024-12-04,11502.96,11395,11730,11395,11495,230259,2652443065,1696.23
2024-12-05,11014.27,11500,11525,10925,11010,163289,1822812445,1624.01
2024-12-06,10692.08,11040,11045,10455,10695,180282,1923284865,1576.44
2024-12-09,9925.12,10345,10380,9880,9885,525450,5310095890,1463.07
2024-12-10,10289.15,9970,10295,9805,10260,250115,2520713795,1516.9
2024-12-11,10662.39,10350,10715,10185,10645,255358,2696954170,1572.11
2024-12-12,10919.53,10850,11010,10735,10900,195125,2121485170,1610.14
2024-12-13,11106.52,11000,11120,10755,11080,105206,1154773885,1637.86
2024-12-16,10997.53,11270,11270,10870,11000,140304,1548965795,1621.77
2024-12-17,10871.68,10995,11045,10655,10855,117293,1268859820,1603.17
2024-12-18,10822.42,10740,10995,10740,10825,52441,569970575,1595.92
2024-12-19,10870.11,10540,10975,10510,10835,81686,879764795,1602.98
2024-12-20,10743.25,10890,10950,10660,10715,95536,1032312095,1584.29
2024-12-23,11474.92,10835,11495,10835,11435,144824,1636384520,1692.5
2024-12-24,11337.33,11480,11545,11250,11340,77540,884075190,1672.2
2024-12-26,11378.88,11395,11495,11205,11380,113155,1283918950,1678.37
