date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2023-12-06,17820.16,17840,17915,17785,17800,65811,1175859280,2562.02
2023-12-07,17797.32,17825,17845,17700,17765,1819,32333175,2558.71
2023-12-08,18092.6,18040,18120,17965,18105,1786,32261610,2601.67
2023-12-11,18173.89,18165,18190,18055,18170,5316,96518115,2613.46
2023-12-12,18208.59,18280,18280,18125,18225,2780,50572860,2618.68
2023-12-13,17998.2,18105,18155,17970,17975,7528,135682275,2588.2
2023-12-14,18405.45,18290,18410,18260,18360,12152,222808935,2647.29
2023-12-15,18495.68,18500,18585,18400,18520,23444,433065640,2660.98
2023-12-18,18513.77,18540,18560,18470,18500,7216,133656075,2663.81
2023-12-19,18534.37,18535,18535,18365,18495,15369,283494665,2666.83
2023-12-20,18715.82,18585,18740,18585,18740,11939,222819820,2693.04
2023-12-21,18564.56,18505,18615,18450,18550,8865,164330075,2671.11
2023-12-22,18469.59,18640,18670,18430,18465,7265,134719860,2657.48
2023-12-26,18426.97,18480,18480,18340,18430,7022,129177580,2651.22
2023-12-27,18801.91,18650,18795,18560,18795,15896,296786115,2694.3
2023-12-28,18977.22,18725,18925,18620,18905,32152,602797340,2719.84
2024-01-02,19184.17,18955,19235,18850,19190,23617,449531220,2749.88
2024-01-03,18607.57,18890,18945,18560,18565,9141,170717790,2666.38
2024-01-04,18645.83,18500,18650,18390,18635,4337,80396600,2671.92
2024-01-05,18698.47,18605,18725,18580,18640,4712,87969280,2679.79
2024-01-08,18708.65,18670,18855,18665,18720,4309,80868565,2681.3
2024-01-09,18659.34,19040,19040,18595,18670,15084,282063355,2674.25
2024-01-10,18417.82,18620,18660,18345,18440,5993,110643935,2639.19
2024-01-11,18546.18,18385,18610,18380,18480,3503,64894825,2657.9
2024-01-12,18360.6,18480,18480,18285,18375,18013,331734000,2631.11
2024-01-15,18313.42,18310,18375,18200,18330,14375,262791470,2624.29
2024-01-16,18110.32,18260,18340,18080,18105,7056,128292090,2594.93
2024-01-17,17623.61,18240,18240,17580,17580,12701,226729380,2524.47
2024-01-18,17767.3,17700,17805,17540,17735,3790,67248215,2545.44
2024-01-19,18056.34,18060,18125,17930,18030,1004,18119315,2587.21
2024-01-22,17921.68,18225,18225,17900,17935,11040,198472915,2567.8
2024-01-23,17923.8,17995,17995,17780,17925,9794,175135225,2568.18
2024-01-24,17839.56,17835,17835,17645,17790,2916,51789755,2556.07
2024-01-25,17575.32,17730,17730,17510,17580,5504,96789250,2518.43
2024-01-26,17682.64,17490,17810,17490,17645,2878,50877085,2534.54
2024-01-29,17591.25,17710,17785,17595,17645,3860,68392455,2521.61
2024-01-30,17521.84,17745,17745,17430,17520,5332,93335820,2511.71
2024-01-31,17153.25,17455,17485,17120,17155,3187,54773485,2458.34
2024-02-01,17279.91,17135,17300,17045,17300,16788,287958835,2477.05
2024-02-02,17804.53,17450,17785,17395,17780,3989,70506275,2553.15
2024-02-05,17459.03,17590,17600,17430,17460,3593,62927705,2503.15
2024-02-06,17410.83,17515,17515,17175,17405,5001,86888250,2496.44
2024-02-07,17561.84,17510,17790,17470,17560,109844,1932223240,2518.2
2024-02-08,17812.02,17710,17785,17660,17755,1033,18343995,2554.98
2024-02-13,18115.48,18040,18110,18020,18095,8238,149001385,2599.47
2024-02-14,18034.29,17795,18035,17700,18030,3503,62844950,2587.77
2024-02-15,18121.07,18145,18330,18085,18115,4937,89470865,2600.39
2024-02-16,18163.77,18245,18255,18095,18125,16897,306930675,2606.37
2024-02-19,18169.5,18105,18220,18105,18115,8046,146042180,2607.26
2024-02-20,18170.0,18190,18190,18050,18155,4261,77168930,2607.66
2024-02-21,18129.99,18065,18180,18020,18125,153524,2778125890,2601.91
2024-02-22,18276.29,18285,18295,18185,18265,6445,117570270,2623.02
2024-02-23,18198.19,18310,18365,18160,18195,12233,223312250,2611.49
2024-02-26,18186.13,18110,18285,18095,18190,14972,272523350,2610.29
2024-02-27,17962.19,18265,18265,17895,17980,7090,127351090,2578.0
2024-02-28,18152.81,18015,18200,18015,18140,1962,35551855,2605.4
2024-02-29,18051.76,18020,18060,17860,18045,7672,137809465,2590.91
2024-03-04,18323.86,18295,18370,18190,18340,28633,523975365,2630.3
2024-03-05,18038.67,18275,18275,18020,18030,26791,485190010,2588.36
2024-03-06,17935.42,17875,18000,17865,17925,4437,79406695,2573.4
2024-03-07,18059.2,17935,18060,17900,18040,8344,150197735,2591.31
2024-03-08,18285.77,18185,18370,18185,18210,11231,205049760,2624.0
2024-03-11,18206.34,18075,18210,18035,18200,54457,988636605,2612.78
2024-03-12,18581.1,18375,18575,18275,18555,103033,1899748340,2667.04
2024-03-13,18580.31,18725,18725,18465,18570,19975,370515350,2666.8
2024-03-14,18474.13,18520,18545,18380,18475,4281,79023860,2651.33
2024-03-15,18125.06,18200,18285,18125,18140,11839,215257860,2600.93
2024-03-18,18371.23,18160,18355,18140,18355,3936,71963185,2636.52
2024-03-19,18268.47,18330,18330,18105,18245,4201,76340470,2621.7
