date,adj_close,close,high,low,open,volume,commodity,ticker,source,source_url,downloaded_at
2019-05-31,314.5,314.5,319.75,312.25,318.0,557,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-03,305.25,305.25,319.0,304.25,317.0,815,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-04,304.0,304.0,312.0,301.75,312.0,282,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-05,291.75,291.75,304.0,291.0,304.0,862,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-06,300.25,300.25,301.75,290.0,291.0,557,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-07,296.0,296.0,300.25,294.5,298.25,293,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-10,295.0,295.0,296.25,291.75,296.0,821,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-11,303.75,303.75,305.5,293.5,297.5,576,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-12,300.5,300.5,307.25,299.75,304.5,788,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-13,304.5,304.5,306.0,294.75,300.75,767,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-14,302.75,302.75,312.75,300.25,304.75,642,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-17,297.5,297.5,307.75,296.0,303.25,609,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-18,297.5,297.5,301.25,295.0,301.25,448,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-19,285.5,285.5,297.5,285.0,294.25,1368,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-20,283.75,283.75,288.5,283.25,285.75,919,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-21,279.0,279.0,286.75,275.25,284.0,779,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-24,270.5,270.5,279.25,268.0,279.25,631,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-25,271.5,271.5,278.75,270.0,276.25,204,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-26,277.25,277.25,282.0,270.25,274.0,221,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-27,278.0,278.0,288.5,271.5,278.25,148,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-06-28,273.0,273.0,274.0,273.0,274.0,2,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-01,281.25,281.25,281.25,281.25,281.25,0,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-02,285.0,285.0,285.0,285.0,285.0,2,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-03,284.5,284.5,289.25,284.5,289.25,1,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-05,275.0,275.0,275.0,275.0,275.0,1,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-08,276.5,276.5,276.5,276.5,276.5,0,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-09,274.0,274.0,274.0,274.0,274.0,0,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-10,275.75,275.75,275.75,275.75,275.75,0,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-11,281.0,281.0,281.0,281.0,281.0,2,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-12,281.0,281.0,281.0,281.0,281.0,96,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-15,281.25,281.25,282.75,278.0,282.0,59,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-16,275.75,275.75,281.0,275.0,280.25,71,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-17,278.25,278.25,282.25,274.5,275.25,121,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-18,274.75,274.75,278.25,269.25,278.25,83,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-19,271.75,271.75,276.0,269.0,269.0,114,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-22,266.75,266.75,276.25,266.0,275.5,64,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-23,266.0,266.0,269.25,264.75,267.25,67,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-24,264.75,264.75,270.0,264.5,267.0,97,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-25,263.5,263.5,267.75,262.5,266.5,93,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-26,257.5,257.5,265.0,257.25,264.0,182,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-29,258.75,258.75,262.75,256.5,256.75,130,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-30,257.5,257.5,260.25,256.0,259.0,162,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-07-31,256.0,256.0,257.0,255.0,256.5,272,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-08-01,258.5,258.5,261.0,257.0,257.0,224,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-08-02,265.5,265.5,271.5,258.75,260.0,131,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-08-05,265.75,265.75,270.0,261.25,270.0,74,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-08-06,265.75,265.75,267.0,264.5,264.5,64,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-08-07,269.0,269.0,269.25,265.0,268.75,40,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
