date,indicator,indicator_name,category,frequency,ticker,open,high,low,close,adj_close,volume,unit,source,source_url,downloaded_at
2012-09-12,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.87999725341797,80.38999938964844,79.5199966430664,79.73999786376953,79.73999786376953,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-13,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.70999908447266,80.0199966430664,79.18000030517578,79.26000213623047,79.26000213623047,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-14,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.23999786376953,79.83000183105469,78.5999984741211,78.8499984741211,78.8499984741211,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-17,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,78.87000274658203,79.05999755859375,78.72000122070312,79.01000213623047,79.01000213623047,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-18,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,78.97000122070312,79.27999877929688,78.72000122070312,79.25,79.25,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-19,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.19000244140625,79.4000015258789,78.91999816894531,79.05999755859375,79.05999755859375,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-20,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.0999984741211,79.66000366210938,79.0,79.41000366210938,79.41000366210938,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-21,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.38999938964844,79.66000366210938,79.05000305175781,79.33000183105469,79.33000183105469,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-24,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.4000015258789,79.7699966430664,79.05000305175781,79.5199966430664,79.5199966430664,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-25,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.52999877929688,79.7699966430664,79.33000183105469,79.55000305175781,79.55000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-26,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.69000244140625,80.01000213623047,79.33000183105469,79.88999938964844,79.88999938964844,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-27,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.81999969482422,80.01000213623047,79.48999786376953,79.55000305175781,79.55000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-28,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.55999755859375,80.0,79.36000061035156,79.94000244140625,79.94000244140625,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-01,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,80.0,80.1500015258789,79.36000061035156,79.81999969482422,79.81999969482422,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-02,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.80999755859375,80.1500015258789,79.4800033569336,79.73999786376953,79.73999786376953,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-03,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.80000305175781,80.0,79.4800033569336,79.97000122070312,79.97000122070312,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-04,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.86000061035156,80.0,79.2699966430664,79.3499984741211,79.3499984741211,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-05,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.37999725341797,79.91000366210938,79.0999984741211,79.33999633789062,79.33999633789062,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-08,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.38999938964844,79.70999908447266,79.31999969482422,79.54000091552734,79.54000091552734,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-09,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.5999984741211,80.06999969482422,79.4000015258789,79.94999694824219,79.94999694824219,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-10,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,80.05000305175781,80.19000244140625,79.5,79.91999816894531,79.91999816894531,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-11,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,80.05999755859375,80.20999908447266,79.69999694824219,79.77999877929688,79.77999877929688,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-12,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.80000305175781,79.83000183105469,79.51000213623047,79.69000244140625,79.69000244140625,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-15,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.70999908447266,79.97000122070312,79.51000213623047,79.73999786376953,79.73999786376953,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-16,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.72000122070312,79.76000213623047,79.30999755859375,79.37000274658203,79.37000274658203,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-17,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.16999816894531,79.76000213623047,78.94000244140625,79.0199966430664,79.0199966430664,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-10-18,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,79.0999984741211,79.41000366210938,78.94000244140625,79.37000274658203,79.37000274658203,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
