date,kospi,semi_mktcap,kospi_mktcap,semi_weight,kospi_ret,semi_ret,ex_semi_ret,kospi_ex_semi
2025-03-13,2573.64,506190717636300,2103969035866234,0.2408234783933132,-0.00045828446260332,-0.0015084572873356363,-0.00012515209434866393,119.82994729554972
2025-03-14,2566.36,509807525187900,2100287748455670,0.2405884825333915,-0.0028286784476460047,0.007145147916755551,-0.005988477443147035,119.11234835915683
2025-03-17,2610.69,529657629304000,2137307329817924,0.24273222826860685,0.017273492417275715,0.038936467461487205,0.010329710574577907,120.34274444356521
2025-03-18,2612.34,527840810807800,2138918441303969,0.2478153805560201,0.0006320168231388479,-0.0034301752597945146,0.0019703500606197254,120.57986177737472
2025-03-19,2628.62,535559673114900,2153080834445234,0.24677930706231482,0.006231960617683718,0.014623466297134497,0.003482633659196046,120.9997972626218
2025-03-20,2637.1,550041432754400,2160968151053248,0.24874108976632692,0.0032260273451469867,0.027040422134982207,-0.004658895457707566,120.43607185677143
2025-03-21,2643.13,563496084909700,2166240031337451,0.25453472439485597,0.0022866027075196804,0.024461161203664608,-0.005284769588543459,119.79959496685915
2025-03-24,2632.07,552664535279300,2156710253624274,0.2601263372285636,-0.004184432850446229,-0.01922204948794942,0.0011025240090648235,119.93167689658635
2025-03-25,2615.81,545605591857600,2143539656810207,0.25625349272141085,-0.0061776472510229885,-0.012772564496349708,-0.003905407231359117,119.4632948583654
2025-03-26,2643.94,560220202653600,2166757904270967,0.2545348718528089,0.010753839154984624,0.026786035579734874,0.005279735929478511,120.094029508483
2025-03-27,2607.15,557981626065800,2137689097655124,0.25855228290587134,-0.013914839217228803,-0.003995886933738744,-0.017373704485547082,118.00755132932406
2025-03-28,2557.98,541925417583300,2097055968124136,0.2610209439145579,-0.0188596743570566,-0.02877551469877,-0.015357217847110765,116.19528365595554
2025-03-31,2481.12,519499127037900,2033508107511968,0.2584220096271749,-0.030047146576595685,-0.04138261431879201,-0.026097009986741287,113.16293417797382
2025-04-01,2521.39,530413167191400,2066091544186739,0.25546941520361877,0.016230573289482075,0.021008774770672093,0.014591037771329361,114.81409882487912
2025-04-02,2505.86,531109168053100,2053517297572435,0.2567229746831875,-0.006159301020468799,0.0013121862441413399,-0.008739903367299982,113.81063469594604
2025-04-03,2486.7,520991213744200,2037334829405671,0.25863389058419456,-0.007646077594119505,-0.019050611282026345,-0.0036674779784368634,113.39323669948674
2025-04-04,2465.42,502676540203200,2019896586676231,0.25572193938106036,-0.008557526038524887,-0.03515351709941169,0.0005804276023435209,113.45905326398619
2025-04-07,2328.2,470843211151600,1907591512851795,0.24886251282317454,-0.055657859512780905,-0.06332766004701912,-0.05311674571352551,107.43247758286569
2025-04-08,2334.23,476489499708900,1912870141561465,0.24682601488811554,0.0025899836783782604,0.011991865707249347,-0.0004911491269319362,107.37971221529673
2025-04-09,2293.7,470008877706200,1880172676575802,0.24909662676837244,-0.017363327521281224,-0.01360076561321748,-0.018611479430990042,105.38121691009611
2025-04-10,2445.06,505425226344000,2002786361478506,0.2499817615487249,0.06598944936129403,0.07535250995820246,0.06286873274200787,112.0064004720445
