ticker,snapshot_date,sector,forward_per,eps_growth_expected,forward_valuation_score,close_price,forward_eps,peg_ratio,peg_sector_pct,peg_mkt_pct,peg_composite_score,peg_bucket
000080,2026-06-05,음식료·담배,11.329113924050633,1.4432989690721651,0.36094747177221403,16110.0,1422.0,0.07849457504520795,0.3076923076923077,0.22033898305084745,0.5266275820399532,deep_value
166090,2026-06-05,전기·전자,17.386519944979366,0.8737113402061856,0.46860220074954795,63200.0,3635.0,0.19899615748235971,0.4625,0.4364406779661017,0.503051100374774,deep_value
281740,2026-06-05,화학,,,,16400.0,,,,,,no_coverage
093370,2026-06-05,화학,56.45631067961165,3.12,0.5205479452054795,11630.0,206.0,0.18094971371670399,0.4074074074074074,0.4088983050847458,0.556570268899036,deep_value
458870,2026-06-05,의료·정밀기기,19.007184846505552,2.6023529411764708,0.5970394311570782,29100.0,1531.0,0.07303845894904937,0.2777777777777778,0.2033898305084746,0.6596308266896502,deep_value
089860,2026-06-05,일반서비스,7.261962300628323,0.17757541263517362,0.5157154064382294,30050.0,4138.0,0.40895088981422956,0.6071428571428571,0.6419491525423728,0.4542862746476862,deep_value
328130,2026-06-05,IT 서비스,,-0.06710526315789478,0.12368421052631577,14700.0,-709.0,,,,0.12368421052631577,no_coverage
001820,2026-06-05,전기·전자,,,,111800.0,,,,,,no_coverage
048410,2026-06-05,화학,,,,10160.0,,,,,,no_coverage
204270,2026-06-05,전기·전자,17.5827482447342,-1.6298168035375868,0.2682926829268293,17530.0,997.0,,,,0.2682926829268293,no_coverage
456040,2026-06-05,화학,9.216402760860738,-2.76079496711467,0.2671232876712329,113500.0,12315.0,,,,0.2671232876712329,no_coverage
300720,2026-06-05,비금속,17.94486215538847,-0.2478793590951932,0.11935056774830571,14320.0,798.0,,,,0.11935056774830571,no_coverage
115180,2026-06-05,일반서비스,,,,26350.0,,,,,,no_coverage
000210,2026-06-05,화학,5.177224346388344,-3.4895806534602523,0.3972602739726028,50100.0,9677.0,,,,0.3972602739726028,no_coverage
185750,2026-06-05,제약,16.301489921121824,-0.18717720391807657,0.2790639708688462,74400.0,4564.0,,,,0.2790639708688462,no_coverage
003090,2026-06-05,제약,,,,17850.0,,,,,,no_coverage
388210,2026-06-05,전기·전자,16.264333132166566,-2.8059945504087196,0.30081300813008127,107800.0,6628.0,,,,0.30081300813008127,no_coverage
003240,2026-06-05,화학,,,,870000.0,,,,,,no_coverage
137400,2026-06-05,기계·장비,,,,40750.0,,,,,,no_coverage
100090,2026-06-05,금속,20.90066225165563,0.20799999999999996,0.26243317972350233,15780.0,755.0,1.0048395313295977,0.8636363636363636,0.8559322033898306,0.19939840804356934,neutral
003470,2026-06-05,증권,,,,5120.0,,,,,,no_coverage
124500,2026-06-05,IT 서비스,,,,43000.0,,,,,,no_coverage
280360,2026-06-05,음식료·담배,8.717290094718253,0.6108094129816395,0.38090928121959927,108600.0,12458.0,0.1427170228462129,0.5384615384615384,0.3389830508474576,0.4212238713790304,deep_value
009450,2026-06-05,전기·전자,5.712598092987934,0.924801039467273,0.6710226804349299,67700.0,11851.0,0.06177110372062998,0.1875,0.1673728813559322,0.741761340217465,deep_value
005300,2026-06-05,음식료·담배,10.215664018161181,1.250798381945923,0.3890029434525922,108000.0,10572.0,0.08167314705243076,0.38461538461538464,0.2266949152542373,0.5021937794186038,deep_value
356860,2026-06-05,전기·전자,27.621019932694796,0.9943211151264844,0.4045313555871749,106700.0,3863.0,0.27778772382985367,0.575,0.5317796610169492,0.4147656777935875,deep_value
161580,2026-06-05,기계·장비,,,,41950.0,,,,,,no_coverage
090460,2026-06-05,전기·전자,10.428779069767442,2.0375275938189845,0.7324226411611325,28700.0,2752.0,0.051183498576431764,0.1625,0.1461864406779661,0.7849613205805663,deep_value
071055,2026-06-05,기타금융,3.849223542289011,0.3366556937332359,0.5795222419618908,168800.0,43853.0,0.11433709911762592,0.3333333333333333,0.2923728813559322,0.6230944543142788,deep_value
056190,2026-06-05,기계·장비,12.074669187145558,0.37940026075619304,0.45598575153659904,25550.0,2116.0,0.31825674455466124,0.3488372093023256,0.5529661016949152,0.5535742711171368,deep_value
183300,2026-06-05,기계·장비,34.22628427355815,0.3073753605274001,0.2671250515039143,108600.0,3173.0,1.1135012323314426,0.7906976744186046,0.8771186440677966,0.23821368854265484,neutral
036830,2026-06-05,일반서비스,,,,44600.0,,,,,,no_coverage
439960,2026-06-05,의료·정밀기기,,,,28450.0,,,,,,no_coverage
160190,2026-06-05,전기·전자,,,,28150.0,,,,,,no_coverage
126340,2026-06-05,전기·전자,93.394777265745,-2.4662162162162162,0.044715447154471566,121600.0,1302.0,,,,0.044715447154471566,no_coverage
057050,2026-06-05,유통,,,,76300.0,,,,,,no_coverage
000670,2026-06-05,금속,,,,49050.0,,,,,,no_coverage
358570,2026-06-05,일반서비스,,,,12330.0,,,,,,no_coverage
137310,2026-06-05,의료·정밀기기,,,,7170.0,,,,,,no_coverage
033100,2026-06-05,전기·전자,,,,52200.0,,,,,,no_coverage
248070,2026-06-05,전기·전자,17.367906066536204,2.945945945945946,0.7727657971560411,17750.0,1022.0,0.058955277473563265,0.175,0.163135593220339,0.7988828985780205,deep_value
035760,2026-06-05,오락·문화,15.456012913640032,0.8423791821561337,0.2855184545937334,38300.0,2478.0,0.1834804710401222,0.5,0.4152542372881356,0.3927592272968667,deep_value
213420,2026-06-05,전기·전자,11.325065274151436,0.4304388422035481,0.49470845248668577,34700.0,3064.0,0.26310509563158757,0.525,0.5148305084745762,0.48485422624334285,deep_value
052020,2026-06-05,유통,,,,10380.0,,,,,,no_coverage
456160,2026-06-05,제약,,,,53000.0,,,,,,no_coverage
083450,2026-06-05,기계·장비,15.723844282238442,0.3382173382173381,0.3965310483167626,51700.0,3288.0,0.46490355477087675,0.5581395348837209,0.6885593220338984,0.4191957567165209,deep_value
033790,2026-06-05,전기·전자,,,,10640.0,,,,,,no_coverage
298050,2026-06-05,화학,14.037196803620677,-3.927743271221532,0.1643835616438356,198500.0,14141.0,,,,0.1643835616438356,no_coverage
192400,2026-06-05,기타금융,,,,24500.0,,,,,,no_coverage
050890,2026-06-05,전기·전자,19.43884892086331,0.1641541038525962,0.33471655606721173,13510.0,695.0,1.1841829393627965,0.9,0.885593220338983,0.21735827803360586,neutral
108320,2026-06-05,전기·전자,8.702213279678068,0.17378468805353275,0.4986939798264629,51900.0,5964.0,0.5007468366256429,0.6875,0.7097457627118644,0.40559698991323145,cheap
293490,2026-06-05,IT 서비스,,-0.08094435075885331,0.11973018549747048,9190.0,-1090.0,,,,0.11973018549747048,no_coverage
006340,2026-06-05,전기·전자,,,,10510.0,,,,,,no_coverage
033240,2026-06-05,전기·전자,9.321815368746776,0.8037209302325581,0.5764897496151041,36150.0,3878.0,0.11598323520142112,0.3125,0.298728813559322,0.6319948748075521,deep_value
376900,2026-06-05,제약,,,,51200.0,,,,,,no_coverage
033640,2026-06-05,전기·전자,150.43478260869566,-0.6801112656467316,0.02032520325203252,34600.0,230.0,,,,0.02032520325203252,no_coverage
