period,group_name,keywords,ratio,chunk_id
2024-01-01,bank,은행|은행주|금융지주,0.46544,2
2024-02-01,bank,은행|은행주|금융지주,0.56778,2
2024-03-01,bank,은행|은행주|금융지주,0.43617,2
2024-04-01,bank,은행|은행주|금융지주,0.42952,2
2024-05-01,bank,은행|은행주|금융지주,0.47453,2
2024-06-01,bank,은행|은행주|금융지주,0.36864,2
2024-07-01,bank,은행|은행주|금융지주,0.40124,2
2024-08-01,bank,은행|은행주|금융지주,0.39751,2
2024-09-01,bank,은행|은행주|금융지주,0.44785,2
2024-10-01,bank,은행|은행주|금융지주,0.42605,2
2024-11-01,bank,은행|은행주|금융지주,0.40203,2
2024-12-01,bank,은행|은행주|금융지주,0.4109,2
2025-01-01,bank,은행|은행주|금융지주,0.49097,2
2025-02-01,bank,은행|은행주|금융지주,0.3856,2
2025-03-01,bank,은행|은행주|금융지주,0.3685,2
2025-04-01,bank,은행|은행주|금융지주,0.35321,2
2025-05-01,bank,은행|은행주|금융지주,0.41947,2
2025-06-01,bank,은행|은행주|금융지주,0.37355,2
2025-07-01,bank,은행|은행주|금융지주,0.39686,2
2025-08-01,bank,은행|은행주|금융지주,0.34629,2
2025-09-01,bank,은행|은행주|금융지주,0.3755,2
2025-10-01,bank,은행|은행주|금융지주,0.43471,2
2025-11-01,bank,은행|은행주|금융지주,0.36144,2
2025-12-01,bank,은행|은행주|금융지주,0.36097,2
2026-01-01,bank,은행|은행주|금융지주,0.3691,2
2026-02-01,bank,은행|은행주|금융지주,0.44696,2
2026-03-01,bank,은행|은행주|금융지주,0.33758,2
2026-04-01,bank,은행|은행주|금융지주,0.30444,2
2026-05-01,bank,은행|은행주|금융지주,0.34543,2
2026-06-01,bank,은행|은행주|금융지주,0.04323,2
2021-01-01,insurance,보험|보험주|손해보험|생명보험,0.30759,2
2021-02-01,insurance,보험|보험주|손해보험|생명보험,0.2617,2
2021-03-01,insurance,보험|보험주|손해보험|생명보험,0.3098,2
2021-04-01,insurance,보험|보험주|손해보험|생명보험,0.27105,2
2021-05-01,insurance,보험|보험주|손해보험|생명보험,0.26879,2
2021-06-01,insurance,보험|보험주|손해보험|생명보험,0.30316,2
2021-07-01,insurance,보험|보험주|손해보험|생명보험,0.24783,2
2021-08-01,insurance,보험|보험주|손해보험|생명보험,0.25841,2
2021-09-01,insurance,보험|보험주|손해보험|생명보험,0.23082,2
2021-10-01,insurance,보험|보험주|손해보험|생명보험,0.25062,2
2021-11-01,insurance,보험|보험주|손해보험|생명보험,0.23782,2
2021-12-01,insurance,보험|보험주|손해보험|생명보험,0.23563,2
2022-01-01,insurance,보험|보험주|손해보험|생명보험,0.24337,2
2022-02-01,insurance,보험|보험주|손해보험|생명보험,0.21574,2
2022-03-01,insurance,보험|보험주|손해보험|생명보험,0.24541,2
2022-04-01,insurance,보험|보험주|손해보험|생명보험,0.2661,2
2022-05-01,insurance,보험|보험주|손해보험|생명보험,0.25062,2
2022-06-01,insurance,보험|보험주|손해보험|생명보험,0.22128,2
2022-07-01,insurance,보험|보험주|손해보험|생명보험,0.22627,2
2022-08-01,insurance,보험|보험주|손해보험|생명보험,0.25067,2
2022-09-01,insurance,보험|보험주|손해보험|생명보험,0.22245,2
2022-10-01,insurance,보험|보험주|손해보험|생명보험,0.23599,2
2022-11-01,insurance,보험|보험주|손해보험|생명보험,0.2388,2
2022-12-01,insurance,보험|보험주|손해보험|생명보험,0.24254,2
2023-01-01,insurance,보험|보험주|손해보험|생명보험,0.24476,2
2023-02-01,insurance,보험|보험주|손해보험|생명보험,0.23013,2
2023-03-01,insurance,보험|보험주|손해보험|생명보험,0.24569,2
2023-04-01,insurance,보험|보험주|손해보험|생명보험,0.23286,2
2023-05-01,insurance,보험|보험주|손해보험|생명보험,0.24591,2
2023-06-01,insurance,보험|보험주|손해보험|생명보험,0.22016,2
2023-07-01,insurance,보험|보험주|손해보험|생명보험,0.23628,2
2023-08-01,insurance,보험|보험주|손해보험|생명보험,0.24526,2
2023-09-01,insurance,보험|보험주|손해보험|생명보험,0.22367,2
2023-10-01,insurance,보험|보험주|손해보험|생명보험,0.23777,2
2023-11-01,insurance,보험|보험주|손해보험|생명보험,0.24292,2
2023-12-01,insurance,보험|보험주|손해보험|생명보험,0.23172,2
2024-01-01,insurance,보험|보험주|손해보험|생명보험,0.28451,2
2024-02-01,insurance,보험|보험주|손해보험|생명보험,0.24668,2
2024-03-01,insurance,보험|보험주|손해보험|생명보험,0.2558,2
2024-04-01,insurance,보험|보험주|손해보험|생명보험,0.2292,2
2024-05-01,insurance,보험|보험주|손해보험|생명보험,0.2435,2
2024-06-01,insurance,보험|보험주|손해보험|생명보험,0.22479,2
2024-07-01,insurance,보험|보험주|손해보험|생명보험,0.24819,2
2024-08-01,insurance,보험|보험주|손해보험|생명보험,0.23631,2
2024-09-01,insurance,보험|보험주|손해보험|생명보험,0.22323,2
2024-10-01,insurance,보험|보험주|손해보험|생명보험,0.23071,2
2024-11-01,insurance,보험|보험주|손해보험|생명보험,0.24841,2
2024-12-01,insurance,보험|보험주|손해보험|생명보험,0.25275,2
2025-01-01,insurance,보험|보험주|손해보험|생명보험,0.25345,2
2025-02-01,insurance,보험|보험주|손해보험|생명보험,0.2453,2
2025-03-01,insurance,보험|보험주|손해보험|생명보험,0.28422,2
2025-04-01,insurance,보험|보험주|손해보험|생명보험,0.26029,2
2025-05-01,insurance,보험|보험주|손해보험|생명보험,0.22438,2
2025-06-01,insurance,보험|보험주|손해보험|생명보험,0.20057,2
2025-07-01,insurance,보험|보험주|손해보험|생명보험,0.21758,2
2025-08-01,insurance,보험|보험주|손해보험|생명보험,0.21415,2
2025-09-01,insurance,보험|보험주|손해보험|생명보험,0.20709,2
2025-10-01,insurance,보험|보험주|손해보험|생명보험,0.18012,2
2025-11-01,insurance,보험|보험주|손해보험|생명보험,0.18989,2
2025-12-01,insurance,보험|보험주|손해보험|생명보험,0.1952,2
2026-01-01,insurance,보험|보험주|손해보험|생명보험,0.19567,2
2026-02-01,insurance,보험|보험주|손해보험|생명보험,0.17751,2
2026-03-01,insurance,보험|보험주|손해보험|생명보험,0.17439,2
2026-04-01,insurance,보험|보험주|손해보험|생명보험,0.16026,2
2026-05-01,insurance,보험|보험주|손해보험|생명보험,0.15083,2
2026-06-01,insurance,보험|보험주|손해보험|생명보험,0.02145,2
2021-01-01,internet,인터넷|플랫폼|네이버|카카오,23.35864,2
2021-02-01,internet,인터넷|플랫폼|네이버|카카오,20.42872,2
2021-03-01,internet,인터넷|플랫폼|네이버|카카오,21.2652,2
2021-04-01,internet,인터넷|플랫폼|네이버|카카오,27.74551,2
2021-05-01,internet,인터넷|플랫폼|네이버|카카오,20.79697,2
2021-06-01,internet,인터넷|플랫폼|네이버|카카오,35.03666,2
2021-07-01,internet,인터넷|플랫폼|네이버|카카오,24.48506,2
2021-08-01,internet,인터넷|플랫폼|네이버|카카오,18.5441,2
2021-09-01,internet,인터넷|플랫폼|네이버|카카오,32.29612,2
2021-10-01,internet,인터넷|플랫폼|네이버|카카오,19.71435,2
2021-11-01,internet,인터넷|플랫폼|네이버|카카오,14.14816,2
2021-12-01,internet,인터넷|플랫폼|네이버|카카오,12.4108,2
2022-01-01,internet,인터넷|플랫폼|네이버|카카오,21.50825,2
2022-02-01,internet,인터넷|플랫폼|네이버|카카오,15.03199,2
2022-03-01,internet,인터넷|플랫폼|네이버|카카오,15.92227,2
2022-04-01,internet,인터넷|플랫폼|네이버|카카오,12.94109,2
2022-05-01,internet,인터넷|플랫폼|네이버|카카오,12.43865,2
2022-06-01,internet,인터넷|플랫폼|네이버|카카오,11.98068,2
2022-07-01,internet,인터넷|플랫폼|네이버|카카오,10.40188,2
2022-08-01,internet,인터넷|플랫폼|네이버|카카오,11.09832,2
2022-09-01,internet,인터넷|플랫폼|네이버|카카오,10.35199,2
2022-10-01,internet,인터넷|플랫폼|네이버|카카오,39.43322,2
2022-11-01,internet,인터넷|플랫폼|네이버|카카오,15.66147,2
2022-12-01,internet,인터넷|플랫폼|네이버|카카오,11.56701,2
2023-01-01,internet,인터넷|플랫폼|네이버|카카오,13.04094,2
2023-02-01,internet,인터넷|플랫폼|네이버|카카오,13.56203,2
2023-03-01,internet,인터넷|플랫폼|네이버|카카오,13.55888,2
2023-04-01,internet,인터넷|플랫폼|네이버|카카오,11.00368,2
2023-05-01,internet,인터넷|플랫폼|네이버|카카오,11.11324,2
2023-06-01,internet,인터넷|플랫폼|네이버|카카오,10.94038,2
2023-07-01,internet,인터넷|플랫폼|네이버|카카오,11.73841,2
2023-08-01,internet,인터넷|플랫폼|네이버|카카오,13.0611,2
2023-09-01,internet,인터넷|플랫폼|네이버|카카오,9.09969,2
2023-10-01,internet,인터넷|플랫폼|네이버|카카오,12.37732,2
2023-11-01,internet,인터넷|플랫폼|네이버|카카오,13.67647,2
2023-12-01,internet,인터넷|플랫폼|네이버|카카오,11.48307,2
2024-01-01,internet,인터넷|플랫폼|네이버|카카오,12.68195,2
2024-02-01,internet,인터넷|플랫폼|네이버|카카오,10.28684,2
2024-03-01,internet,인터넷|플랫폼|네이버|카카오,11.19561,2
2024-04-01,internet,인터넷|플랫폼|네이버|카카오,10.52694,2
2024-05-01,internet,인터넷|플랫폼|네이버|카카오,11.02794,2
2024-06-01,internet,인터넷|플랫폼|네이버|카카오,10.33964,2
2024-07-01,internet,인터넷|플랫폼|네이버|카카오,14.0049,2
2024-08-01,internet,인터넷|플랫폼|네이버|카카오,10.52852,2
2024-09-01,internet,인터넷|플랫폼|네이버|카카오,8.09505,2
2024-10-01,internet,인터넷|플랫폼|네이버|카카오,8.37064,2
2024-11-01,internet,인터넷|플랫폼|네이버|카카오,9.40746,2
2024-12-01,internet,인터넷|플랫폼|네이버|카카오,11.15245,2
2025-01-01,internet,인터넷|플랫폼|네이버|카카오,7.53244,2
2025-02-01,internet,인터넷|플랫폼|네이버|카카오,11.62008,2
2025-03-01,internet,인터넷|플랫폼|네이버|카카오,8.6675,2
2025-04-01,internet,인터넷|플랫폼|네이버|카카오,8.53281,2
2025-05-01,internet,인터넷|플랫폼|네이버|카카오,7.58243,2
2025-06-01,internet,인터넷|플랫폼|네이버|카카오,20.97059,2
2025-07-01,internet,인터넷|플랫폼|네이버|카카오,14.89362,2
2025-08-01,internet,인터넷|플랫폼|네이버|카카오,13.47491,2
2025-09-01,internet,인터넷|플랫폼|네이버|카카오,15.88559,2
2025-10-01,internet,인터넷|플랫폼|네이버|카카오,15.0016,2
2025-11-01,internet,인터넷|플랫폼|네이버|카카오,14.55204,2
2025-12-01,internet,인터넷|플랫폼|네이버|카카오,10.438,2
2026-01-01,internet,인터넷|플랫폼|네이버|카카오,16.46469,2
2026-02-01,internet,인터넷|플랫폼|네이버|카카오,12.93642,2
2026-03-01,internet,인터넷|플랫폼|네이버|카카오,11.90293,2
2026-04-01,internet,인터넷|플랫폼|네이버|카카오,11.07297,2
2026-05-01,internet,인터넷|플랫폼|네이버|카카오,13.98307,2
2026-06-01,internet,인터넷|플랫폼|네이버|카카오,6.19863,2
2021-01-01,market_anchor,코스피|코스닥|주식,41.0458,2
2021-02-01,market_anchor,코스피|코스닥|주식,28.53669,2
2021-03-01,market_anchor,코스피|코스닥|주식,26.46336,2
2021-04-01,market_anchor,코스피|코스닥|주식,17.89123,2
2021-05-01,market_anchor,코스피|코스닥|주식,17.12051,2
2021-06-01,market_anchor,코스피|코스닥|주식,14.16577,2
2021-07-01,market_anchor,코스피|코스닥|주식,13.36778,2
2021-08-01,market_anchor,코스피|코스닥|주식,16.49357,2
2021-09-01,market_anchor,코스피|코스닥|주식,12.64596,2
2021-10-01,market_anchor,코스피|코스닥|주식,16.58623,2
2021-11-01,market_anchor,코스피|코스닥|주식,18.9459,2
2021-12-01,market_anchor,코스피|코스닥|주식,17.11108,2
2022-01-01,market_anchor,코스피|코스닥|주식,24.01358,2
2022-02-01,market_anchor,코스피|코스닥|주식,20.74532,2
2022-03-01,market_anchor,코스피|코스닥|주식,18.00654,2
2022-04-01,market_anchor,코스피|코스닥|주식,15.06793,2
2022-05-01,market_anchor,코스피|코스닥|주식,17.64487,2
2022-06-01,market_anchor,코스피|코스닥|주식,24.39535,2
2022-07-01,market_anchor,코스피|코스닥|주식,18.66685,2
2022-08-01,market_anchor,코스피|코스닥|주식,14.71472,2
2022-09-01,market_anchor,코스피|코스닥|주식,19.95841,2
2022-10-01,market_anchor,코스피|코스닥|주식,17.5085,2
2022-11-01,market_anchor,코스피|코스닥|주식,16.06168,2
2022-12-01,market_anchor,코스피|코스닥|주식,13.88328,2
2023-01-01,market_anchor,코스피|코스닥|주식,13.93455,2
2023-02-01,market_anchor,코스피|코스닥|주식,12.77414,2
2023-03-01,market_anchor,코스피|코스닥|주식,14.67573,2
2023-04-01,market_anchor,코스피|코스닥|주식,13.54515,2
2023-05-01,market_anchor,코스피|코스닥|주식,11.33791,2
2023-06-01,market_anchor,코스피|코스닥|주식,11.16744,2
2023-07-01,market_anchor,코스피|코스닥|주식,12.39541,2
2023-08-01,market_anchor,코스피|코스닥|주식,12.83179,2
2023-09-01,market_anchor,코스피|코스닥|주식,10.18221,2
2023-10-01,market_anchor,코스피|코스닥|주식,14.6122,2
2023-11-01,market_anchor,코스피|코스닥|주식,15.4067,2
2023-12-01,market_anchor,코스피|코스닥|주식,10.99896,2
2024-01-01,market_anchor,코스피|코스닥|주식,14.49281,2
2024-02-01,market_anchor,코스피|코스닥|주식,11.2475,2
2024-03-01,market_anchor,코스피|코스닥|주식,11.57219,2
2024-04-01,market_anchor,코스피|코스닥|주식,14.06868,2
2024-05-01,market_anchor,코스피|코스닥|주식,11.3127,2
2024-06-01,market_anchor,코스피|코스닥|주식,9.96233,2
2024-07-01,market_anchor,코스피|코스닥|주식,12.7467,2
2024-08-01,market_anchor,코스피|코스닥|주식,21.80651,2
2024-09-01,market_anchor,코스피|코스닥|주식,12.28876,2
2024-10-01,market_anchor,코스피|코스닥|주식,11.57962,2
2024-11-01,market_anchor,코스피|코스닥|주식,15.00169,2
2024-12-01,market_anchor,코스피|코스닥|주식,20.78298,2
2025-01-01,market_anchor,코스피|코스닥|주식,11.70204,2
2025-02-01,market_anchor,코스피|코스닥|주식,12.1367,2
2025-03-01,market_anchor,코스피|코스닥|주식,12.87268,2
2025-04-01,market_anchor,코스피|코스닥|주식,19.31615,2
2025-05-01,market_anchor,코스피|코스닥|주식,10.13655,2
2025-06-01,market_anchor,코스피|코스닥|주식,23.86172,2
2025-07-01,market_anchor,코스피|코스닥|주식,21.53131,2
2025-08-01,market_anchor,코스피|코스닥|주식,19.76204,2
2025-09-01,market_anchor,코스피|코스닥|주식,19.70126,2
2025-10-01,market_anchor,코스피|코스닥|주식,26.83678,2
2025-11-01,market_anchor,코스피|코스닥|주식,40.85484,2
2025-12-01,market_anchor,코스피|코스닥|주식,28.09134,2
2026-01-01,market_anchor,코스피|코스닥|주식,49.50554,2
2026-02-01,market_anchor,코스피|코스닥|주식,54.26047,2
2026-03-01,market_anchor,코스피|코스닥|주식,100.0,2
2026-04-01,market_anchor,코스피|코스닥|주식,62.38642,2
2026-05-01,market_anchor,코스피|코스닥|주식,77.12532,2
2026-06-01,market_anchor,코스피|코스닥|주식,12.8398,2
2021-01-01,securities,증권|증권주|브로커리지,3.80157,2
2021-02-01,securities,증권|증권주|브로커리지,2.89488,2
2021-03-01,securities,증권|증권주|브로커리지,2.93594,2
2021-04-01,securities,증권|증권주|브로커리지,2.73954,2
2021-05-01,securities,증권|증권주|브로커리지,2.81609,2
2021-06-01,securities,증권|증권주|브로커리지,2.67137,2
2021-07-01,securities,증권|증권주|브로커리지,2.47425,2
2021-08-01,securities,증권|증권주|브로커리지,2.60388,2
2021-09-01,securities,증권|증권주|브로커리지,2.24847,2
2021-10-01,securities,증권|증권주|브로커리지,2.25043,2
2021-11-01,securities,증권|증권주|브로커리지,2.15783,2
2021-12-01,securities,증권|증권주|브로커리지,2.05893,2
2022-01-01,securities,증권|증권주|브로커리지,2.21666,2
2022-02-01,securities,증권|증권주|브로커리지,1.98402,2
2022-03-01,securities,증권|증권주|브로커리지,2.14869,2
2022-04-01,securities,증권|증권주|브로커리지,1.9429,2
2022-05-01,securities,증권|증권주|브로커리지,1.9575,2
2022-06-01,securities,증권|증권주|브로커리지,1.99292,2
2022-07-01,securities,증권|증권주|브로커리지,1.77421,2
2022-08-01,securities,증권|증권주|브로커리지,1.72526,2
2022-09-01,securities,증권|증권주|브로커리지,1.72228,2
2022-10-01,securities,증권|증권주|브로커리지,1.90114,2
2022-11-01,securities,증권|증권주|브로커리지,1.95651,2
2022-12-01,securities,증권|증권주|브로커리지,1.69046,2
2023-01-01,securities,증권|증권주|브로커리지,1.80615,2
2023-02-01,securities,증권|증권주|브로커리지,1.84531,2
2023-03-01,securities,증권|증권주|브로커리지,2.20716,2
2023-04-01,securities,증권|증권주|브로커리지,2.18762,2
2023-05-01,securities,증권|증권주|브로커리지,1.90152,2
2023-06-01,securities,증권|증권주|브로커리지,1.82154,2
2023-07-01,securities,증권|증권주|브로커리지,1.94409,2
2023-08-01,securities,증권|증권주|브로커리지,2.03003,2
2023-09-01,securities,증권|증권주|브로커리지,1.59057,2
2023-10-01,securities,증권|증권주|브로커리지,1.73235,2
2023-11-01,securities,증권|증권주|브로커리지,2.02388,2
2023-12-01,securities,증권|증권주|브로커리지,1.80201,2
2024-01-01,securities,증권|증권주|브로커리지,1.9631,2
2024-02-01,securities,증권|증권주|브로커리지,1.71386,2
2024-03-01,securities,증권|증권주|브로커리지,1.78787,2
2024-04-01,securities,증권|증권주|브로커리지,1.845,2
2024-05-01,securities,증권|증권주|브로커리지,1.7102,2
2024-06-01,securities,증권|증권주|브로커리지,1.56401,2
2024-07-01,securities,증권|증권주|브로커리지,1.76784,2
2024-08-01,securities,증권|증권주|브로커리지,1.96482,2
2024-09-01,securities,증권|증권주|브로커리지,1.46438,2
2024-10-01,securities,증권|증권주|브로커리지,1.57132,2
2024-11-01,securities,증권|증권주|브로커리지,1.68298,2
2024-12-01,securities,증권|증권주|브로커리지,1.66676,2
2025-01-01,securities,증권|증권주|브로커리지,1.3821,2
2025-02-01,securities,증권|증권주|브로커리지,1.54193,2
2025-03-01,securities,증권|증권주|브로커리지,1.61526,2
2025-04-01,securities,증권|증권주|브로커리지,1.92337,2
2025-05-01,securities,증권|증권주|브로커리지,1.4406,2
2025-06-01,securities,증권|증권주|브로커리지,1.80495,2
2025-07-01,securities,증권|증권주|브로커리지,1.87767,2
2025-08-01,securities,증권|증권주|브로커리지,1.63135,2
2025-09-01,securities,증권|증권주|브로커리지,1.75696,2
2025-10-01,securities,증권|증권주|브로커리지,2.0002,2
2025-11-01,securities,증권|증권주|브로커리지,2.28795,2
2025-12-01,securities,증권|증권주|브로커리지,1.97834,2
2026-01-01,securities,증권|증권주|브로커리지,2.57719,2
2026-02-01,securities,증권|증권주|브로커리지,2.45142,2
2026-03-01,securities,증권|증권주|브로커리지,3.26117,2
2026-04-01,securities,증권|증권주|브로커리지,2.47443,2
2026-05-01,securities,증권|증권주|브로커리지,2.47089,2
2026-06-01,securities,증권|증권주|브로커리지,0.39794,2
2021-01-01,bio_pharma,바이오|제약|신약|제약주,0.36011,3
2021-02-01,bio_pharma,바이오|제약|신약|제약주,0.25726,3
2021-03-01,bio_pharma,바이오|제약|신약|제약주,0.31189,3
2021-04-01,bio_pharma,바이오|제약|신약|제약주,0.24578,3
2021-05-01,bio_pharma,바이오|제약|신약|제약주,0.2303,3
2021-06-01,bio_pharma,바이오|제약|신약|제약주,0.22006,3
2021-07-01,bio_pharma,바이오|제약|신약|제약주,0.21136,3
2021-08-01,bio_pharma,바이오|제약|신약|제약주,0.22479,3
2021-09-01,bio_pharma,바이오|제약|신약|제약주,0.20296,3
2021-10-01,bio_pharma,바이오|제약|신약|제약주,0.20744,3
2021-11-01,bio_pharma,바이오|제약|신약|제약주,0.19935,3
2021-12-01,bio_pharma,바이오|제약|신약|제약주,0.2062,3
2022-01-01,bio_pharma,바이오|제약|신약|제약주,0.18294,3
2022-02-01,bio_pharma,바이오|제약|신약|제약주,0.1609,3
2022-03-01,bio_pharma,바이오|제약|신약|제약주,0.20103,3
2022-04-01,bio_pharma,바이오|제약|신약|제약주,0.1744,3
2022-05-01,bio_pharma,바이오|제약|신약|제약주,0.18384,3
2022-06-01,bio_pharma,바이오|제약|신약|제약주,0.17683,3
2022-07-01,bio_pharma,바이오|제약|신약|제약주,0.17462,3
2022-08-01,bio_pharma,바이오|제약|신약|제약주,0.16612,3
2022-09-01,bio_pharma,바이오|제약|신약|제약주,0.18354,3
2022-10-01,bio_pharma,바이오|제약|신약|제약주,0.16971,3
2022-11-01,bio_pharma,바이오|제약|신약|제약주,0.16634,3
2022-12-01,bio_pharma,바이오|제약|신약|제약주,0.1775,3
2023-01-01,bio_pharma,바이오|제약|신약|제약주,0.16477,3
2023-02-01,bio_pharma,바이오|제약|신약|제약주,0.15701,3
2023-03-01,bio_pharma,바이오|제약|신약|제약주,0.22006,3
2023-04-01,bio_pharma,바이오|제약|신약|제약주,0.21564,3
2023-05-01,bio_pharma,바이오|제약|신약|제약주,0.19606,3
2023-06-01,bio_pharma,바이오|제약|신약|제약주,0.18201,3
2023-07-01,bio_pharma,바이오|제약|신약|제약주,0.18551,3
2023-08-01,bio_pharma,바이오|제약|신약|제약주,0.18829,3
2023-09-01,bio_pharma,바이오|제약|신약|제약주,0.16646,3
2023-10-01,bio_pharma,바이오|제약|신약|제약주,0.16313,3
2023-11-01,bio_pharma,바이오|제약|신약|제약주,0.16287,3
2023-12-01,bio_pharma,바이오|제약|신약|제약주,0.16047,3
2024-01-01,bio_pharma,바이오|제약|신약|제약주,0.17117,3
2024-02-01,bio_pharma,바이오|제약|신약|제약주,0.14618,3
2024-03-01,bio_pharma,바이오|제약|신약|제약주,0.20956,3
2024-04-01,bio_pharma,바이오|제약|신약|제약주,0.16579,3
2024-05-01,bio_pharma,바이오|제약|신약|제약주,0.16368,3
2024-06-01,bio_pharma,바이오|제약|신약|제약주,0.15798,3
2024-07-01,bio_pharma,바이오|제약|신약|제약주,0.17382,3
2024-08-01,bio_pharma,바이오|제약|신약|제약주,0.16168,3
2024-09-01,bio_pharma,바이오|제약|신약|제약주,0.15263,3
2024-10-01,bio_pharma,바이오|제약|신약|제약주,0.15564,3
2024-11-01,bio_pharma,바이오|제약|신약|제약주,0.15638,3
2024-12-01,bio_pharma,바이오|제약|신약|제약주,0.13544,3
2025-01-01,bio_pharma,바이오|제약|신약|제약주,0.12459,3
2025-02-01,bio_pharma,바이오|제약|신약|제약주,0.12702,3
2025-03-01,bio_pharma,바이오|제약|신약|제약주,0.13974,3
2025-04-01,bio_pharma,바이오|제약|신약|제약주,0.12763,3
2025-05-01,bio_pharma,바이오|제약|신약|제약주,0.12791,3
2025-06-01,bio_pharma,바이오|제약|신약|제약주,0.12388,3
2025-07-01,bio_pharma,바이오|제약|신약|제약주,0.13104,3
2025-08-01,bio_pharma,바이오|제약|신약|제약주,0.11421,3
2025-09-01,bio_pharma,바이오|제약|신약|제약주,0.13366,3
2025-10-01,bio_pharma,바이오|제약|신약|제약주,0.12673,3
2025-11-01,bio_pharma,바이오|제약|신약|제약주,0.14691,3
2025-12-01,bio_pharma,바이오|제약|신약|제약주,0.11478,3
2026-01-01,bio_pharma,바이오|제약|신약|제약주,0.15045,3
2026-02-01,bio_pharma,바이오|제약|신약|제약주,0.10824,3
2026-03-01,bio_pharma,바이오|제약|신약|제약주,0.11936,3
2026-04-01,bio_pharma,바이오|제약|신약|제약주,0.11363,3
2026-05-01,bio_pharma,바이오|제약|신약|제약주,0.11755,3
2026-06-01,bio_pharma,바이오|제약|신약|제약주,0.01626,3
2021-01-01,game,게임|게임주|모바일게임,0.98195,3
2021-02-01,game,게임|게임주|모바일게임,0.7704,3
2021-03-01,game,게임|게임주|모바일게임,0.83924,3
2021-04-01,game,게임|게임주|모바일게임,0.76381,3
2021-05-01,game,게임|게임주|모바일게임,0.72704,3
2021-06-01,game,게임|게임주|모바일게임,0.67206,3
2021-07-01,game,게임|게임주|모바일게임,0.7388,3
2021-08-01,game,게임|게임주|모바일게임,0.7499,3
2021-09-01,game,게임|게임주|모바일게임,0.7165,3
2021-10-01,game,게임|게임주|모바일게임,0.71416,3
2021-11-01,game,게임|게임주|모바일게임,0.79761,3
2021-12-01,game,게임|게임주|모바일게임,0.85023,3
2022-01-01,game,게임|게임주|모바일게임,0.87602,3
2022-02-01,game,게임|게임주|모바일게임,0.77734,3
2022-03-01,game,게임|게임주|모바일게임,0.89391,3
2022-04-01,game,게임|게임주|모바일게임,0.80348,3
2022-05-01,game,게임|게임주|모바일게임,0.77715,3
2022-06-01,game,게임|게임주|모바일게임,0.73118,3
2022-07-01,game,게임|게임주|모바일게임,0.79027,3
2022-08-01,game,게임|게임주|모바일게임,0.80323,3
2022-09-01,game,게임|게임주|모바일게임,0.75359,3
2022-10-01,game,게임|게임주|모바일게임,0.74012,3
2022-11-01,game,게임|게임주|모바일게임,0.77115,3
2022-12-01,game,게임|게임주|모바일게임,0.83832,3
2023-01-01,game,게임|게임주|모바일게임,0.87504,3
2023-02-01,game,게임|게임주|모바일게임,0.7735,3
2023-03-01,game,게임|게임주|모바일게임,0.83244,3
2023-04-01,game,게임|게임주|모바일게임,0.82608,3
2023-05-01,game,게임|게임주|모바일게임,0.81589,3
2023-06-01,game,게임|게임주|모바일게임,0.75338,3
2023-07-01,game,게임|게임주|모바일게임,0.78019,3
2023-08-01,game,게임|게임주|모바일게임,0.70151,3
2023-09-01,game,게임|게임주|모바일게임,0.69968,3
2023-10-01,game,게임|게임주|모바일게임,0.65329,3
2023-11-01,game,게임|게임주|모바일게임,0.71395,3
2023-12-01,game,게임|게임주|모바일게임,0.71548,3
2024-01-01,game,게임|게임주|모바일게임,0.65902,3
2024-02-01,game,게임|게임주|모바일게임,0.57273,3
2024-03-01,game,게임|게임주|모바일게임,0.58853,3
2024-04-01,game,게임|게임주|모바일게임,0.56202,3
2024-05-01,game,게임|게임주|모바일게임,0.58806,3
2024-06-01,game,게임|게임주|모바일게임,0.57428,3
2024-07-01,game,게임|게임주|모바일게임,0.64168,3
2024-08-01,game,게임|게임주|모바일게임,0.61715,3
2024-09-01,game,게임|게임주|모바일게임,0.60915,3
2024-10-01,game,게임|게임주|모바일게임,0.63933,3
2024-11-01,game,게임|게임주|모바일게임,0.65896,3
2024-12-01,game,게임|게임주|모바일게임,0.688,3
2025-01-01,game,게임|게임주|모바일게임,0.70371,3
2025-02-01,game,게임|게임주|모바일게임,0.64898,3
2025-03-01,game,게임|게임주|모바일게임,0.71056,3
2025-04-01,game,게임|게임주|모바일게임,0.65941,3
2025-05-01,game,게임|게임주|모바일게임,0.66761,3
2025-06-01,game,게임|게임주|모바일게임,0.68143,3
2025-07-01,game,게임|게임주|모바일게임,0.70238,3
2025-08-01,game,게임|게임주|모바일게임,0.68217,3
2025-09-01,game,게임|게임주|모바일게임,0.56173,3
2025-10-01,game,게임|게임주|모바일게임,0.5847,3
2025-11-01,game,게임|게임주|모바일게임,0.52991,3
2025-12-01,game,게임|게임주|모바일게임,0.51249,3
2026-01-01,game,게임|게임주|모바일게임,0.51988,3
2026-02-01,game,게임|게임주|모바일게임,0.44898,3
2026-03-01,game,게임|게임주|모바일게임,0.49206,3
2026-04-01,game,게임|게임주|모바일게임,0.46679,3
2026-05-01,game,게임|게임주|모바일게임,0.44659,3
2026-06-01,game,게임|게임주|모바일게임,0.06451,3
2021-01-01,market_anchor,코스피|코스닥|주식,41.0458,3
2021-02-01,market_anchor,코스피|코스닥|주식,28.53669,3
2021-03-01,market_anchor,코스피|코스닥|주식,26.46336,3
